domega_x,domega_y,domega_z,omega_x,omega_y,omega_z,dq_w,dq_x,dq_y,dq_z,q_w,q_x,q_y,q_z,dt
0.00293999,0.0152242,0.000288966,-0.000270742,-0.00202252,5.76122e-05,-1.80258e-07,-0.000135359,-0.00101126,2.8802e-05,1,-2.88027e-05,-0.000184882,-6.48248e-06,0.01
0.0152138,0.0889454,0.00024021,-0.000118605,-0.00113307,6.00143e-05,-1.06255e-07,-5.92932e-05,-0.000566536,3.00018e-05,1,-2.93957e-05,-0.000190547,-6.18246e-06,0.01
0.00153431,0.00888235,0.000186017,-0.000103262,-0.00104425,6.18745e-05,-1.00815e-07,-5.16218e-05,-0.000522124,3.09317e-05,1,-2.99119e-05,-0.000195768,-5.87314e-06,0.01
0.001363,0.00820329,0.000132624,-8.96319e-05,-0.000962213,6.32008e-05,-9.53403e-08,-4.48069e-05,-0.000481108,3.15948e-05,1,-3.036e-05,-0.000200579,-5.5572e-06,0.01
0.00117517,0.00743763,9.53682e-05,-7.78802e-05,-0.000887837,6.41544e-05,-9.00448e-08,-3.89312e-05,-0.00044392,3.20716e-05,1,-3.07493e-05,-0.000205018,-5.23648e-06,0.01
0.00103171,0.0066151,6.94935e-05,-6.75631e-05,-0.000821686,6.48494e-05,-8.50994e-08,-3.37727e-05,-0.000410844,3.2419e-05,1,-3.1087e-05,-0.000209127,-4.91229e-06,0.01
0.000870953,0.00577736,5.1326e-05,-5.88536e-05,-0.000763913,6.53626e-05,-8.06316e-08,-2.94181e-05,-0.000381957,3.26756e-05,1,-3.13812e-05,-0.000212946,-4.58553e-06,0.01
0.000702256,0.00494822,3.80515e-05,-5.1831e-05,-0.00071443,6.57432e-05,-7.67302e-08,-2.59069e-05,-0.000357216,3.28659e-05,1,-3.16403e-05,-0.000216519,-4.25688e-06,0.01
0.0143802,0.0930605,2.79222e-05,9.19705e-05,0.000216175,6.60224e-05,2.49984e-08,4.59919e-05,0.000108087,3.30046e-05,1,-3.11803e-05,-0.000215438,-3.92683e-06,0.01
-0.000476855,-0.00164843,1.09498e-05,8.7202e-05,0.000199691,6.61319e-05,2.29998e-08,4.36077e-05,9.98444e-05,3.30597e-05,1,-3.07443e-05,-0.000214439,-3.59623e-06,0.01
-0.000456139,-0.00201044,-9.00113e-06,8.26406e-05,0.000179586,6.60419e-05,2.06443e-08,4.1327e-05,8.97922e-05,3.30148e-05,1,-3.0331e-05,-0.000213541,-3.26608e-06,0.01
-0.000442299,-0.00245948,-1.58747e-05,7.82176e-05,0.000154991,6.58831e-05,1.78423e-08,3.91156e-05,7.74948e-05,3.29356e-05,1,-2.99398e-05,-0.000212766,-2.93673e-06,0.01
-0.000388794,-0.00294298,-1.61603e-05,7.43296e-05,0.000125562,6.57215e-05,1.45669e-08,3.71716e-05,6.278e-05,3.28547e-05,1,-2.95681e-05,-0.000212139,-2.60818e-06,0.01
0.0159232,0.112727,-1.42894e-05,0.000233562,0.00125284,6.55786e-05,1.36426e-07,0.000116786,0.000626418,3.27831e-05,1,-2.84003e-05,-0.000205874,-2.28035e-06,0.01
-0.00156361,-0.0103739,-2.28542e-05,0.000217925,0.0011491,6.53501e-05,1.21454e-07,0.000108968,0.000574548,3.26689e-05,1,-2.73106e-05,-0.000200129,-1.95366e-06,0.01
-0.00132829,-0.0102728,-3.8538e-05,0.000204643,0.00104637,6.49647e-05,1.07562e-07,0.000102327,0.000523184,3.24762e-05,1,-2.62873e-05,-0.000194897,-1.6289e-06,0.01
-0.00103153,-0.0102942,-4.04258e-05,0.000194327,0.000943427,6.45604e-05,9.45423e-08,9.71692e-05,0.000471713,3.22737e-05,1,-2.53156e-05,-0.00019018,-1.30616e-06,0.01
-0.000710533,-0.0103545,-3.66531e-05,0.000187222,0.000839882,6.41939e-05,8.22761e-08,9.36165e-05,0.00041994,3.20898e-05,1,-2.43794e-05,-0.000185981,-9.85266e-07,0.01
0.0295647,0.271133,-3.49071e-05,0.000482869,0.00355121,6.38448e-05,3.36146e-07,0.000241439,0.00177561,3.19208e-05,1,-2.19651e-05,-0.000168224,-6.66058e-07,0.01
-0.00466366,-0.0260608,-5.34711e-05,0.000436233,0.0032906,6.33101e-05,2.81592e-07,0.000218121,0.0016453,3.16545e-05,1,-1.97839e-05,-0.000151771,-3.49513e-07,0.01
-0.00440226,-0.0248363,-8.88843e-05,0.00039221,0.00304224,6.24213e-05,2.34753e-07,0.000196109,0.00152112,3.1211e-05,1,-1.78228e-05,-0.00013656,-3.7403e-08,0.01
-0.00421792,-0.0239895,-8.89858e-05,0.000350031,0.00280235,6.15314e-05,1.94465e-07,0.00017502,0.00140117,3.07668e-05,1,-1.60726e-05,-0.000122549,2.70265e-07,0.01
-0.0040739,-0.0233538,-7.19034e-05,0.000309292,0.00256881,6.08124e-05,1.59879e-07,0.00015465,0.0012844,3.04079e-05,1,-1.45261e-05,-0.000109704,5.74344e-07,0.01
-0.0039444,-0.0228091,-4.99433e-05,0.000269848,0.00234072,6.03129e-05,1.30336e-07,0.000134928,0.00117036,3.01587e-05,1,-1.31768e-05,-9.80009e-05,8.7593e-07,0.01
-0.00381202,-0.022271,-3.10961e-05,0.000231728,0.00211801,6.0002e-05,1.05284e-07,0.000115868,0.001059,3.00036e-05,1,-1.20181e-05,-8.74109e-05,1.17597e-06,0.01
-0.00366573,-0.0216832,-2.01735e-05,0.000195071,0.00190118,5.98002e-05,8.42287e-08,9.7539e-05,0.000950587,2.9903e-05,1,-1.10427e-05,-7.7905e-05,1.475e-06,0.01
-0.00349923,-0.0210105,-1.96695e-05,0.000160078,0.00169107,5.96036e-05,6.67113e-08,8.00427e-05,0.000845535,2.98049e-05,1,-1.02423e-05,-6.94497e-05,1.77305e-06,0.01
-0.00330981,-0.0202343,-3.04108e-05,0.00012698,0.00148873,5.92994e-05,5.22935e-08,6.34935e-05,0.000744364,2.96529e-05,1,-9.60735e-06,-6.2006e-05,2.06957e-06,0.01
-0.00309735,-0.019348,-5.20542e-05,9.60066e-05,0.00129525,5.87789e-05,4.0557e-08,4.80065e-05,0.000647624,2.93927e-05,1,-9.12729e-06,-5.55298e-05,2.3635e-06,0.01
-0.0028636,-0.0183542,-8.34617e-05,6.73706e-05,0.00111171,5.79443e-05,3.11054e-08,3.36882e-05,0.000555853,2.89753e-05,1,-8.7904e-06,-4.99712e-05,2.65326e-06,0.01
-0.00261156,-0.0172621,-0.000122988,4.1255e-05,0.000939086,5.67144e-05,2.35697e-08,2.06302e-05,0.000469543,2.83603e-05,1,-8.5841e-06,-4.52758e-05,2.93686e-06,0.01
-0.00234507,-0.0160852,-0.000168695,1.78043e-05,0.000778234,5.50275e-05,1.76132e-08,8.90453e-06,0.000389117,2.75167e-05,1,-8.49506e-06,-4.13847e-05,3.21202e-06,0.01
-0.00206842,-0.01484,-0.000218522,-2.87988e-06,0.000629835,5.28422e-05,1.29357e-08,-1.43783e-06,0.000314917,2.64239e-05,1,-8.50944e-06,-3.82355e-05,3.47626e-06,0.01
-0.00178608,-0.0135445,-0.000270404,-2.07406e-05,0.00049439,5.01382e-05,9.27622e-09,-1.03685e-05,0.000247195,2.50716e-05,1,-8.61312e-06,-3.57635e-05,3.72698e-06,0.01
-0.0015025,-0.0122176,-0.000322362,-3.57657e-05,0.000372214,4.69146e-05,6.41439e-09,-1.78813e-05,0.000186107,2.34595e-05,1,-8.79193e-06,-3.39025e-05,3.96157e-06,0.01
-0.00122197,-0.0108777,-0.000372573,-4.79853e-05,0.000263437,4.31888e-05,4.16909e-09,-2.39914e-05,0.000131718,2.15964e-05,1,-9.03185e-06,-3.25853e-05,4.17754e-06,0.01
-0.000948436,-0.00954266,-0.000419415,-5.74697e-05,0.00016801,3.89947e-05,2.39635e-09,-2.87339e-05,8.4005e-05,1.9499e-05,1,-9.31919e-06,-3.17452e-05,4.37253e-06,0.01
-0.00114524,-0.00688503,-0.000149534,-6.89221e-05,9.91598e-05,3.74994e-05,1.17079e-09,-3.44603e-05,4.95799e-05,1.87512e-05,1,-9.66379e-06,-3.12494e-05,4.56004e-06,0.01
-0.000950083,-0.00626815,-0.000223051,-7.8423e-05,3.64783e-05,3.52689e-05,1.10618e-10,-3.92108e-05,1.82392e-05,1.76358e-05,1,-1.00559e-05,-3.1067e-05,4.7364e-06,0.01
-0.000750693,-0.00559943,-0.000292851,-8.59299e-05,-1.9516e-05,3.23404e-05,-8.11791e-10,-4.29645e-05,-9.75794e-06,1.61714e-05,1,-1.04855e-05,-3.11646e-05,4.89811e-06,0.01
-0.0005504,-0.00489566,-0.000357925,-9.14339e-05,-6.84725e-05,2.87611e-05,-1.61676e-09,-4.57167e-05,-3.42362e-05,1.43816e-05,1,-1.09427e-05,-3.1507e-05,5.04193e-06,0.01
-0.000352107,-0.00417144,-0.000417438,-9.4955e-05,-0.000110187,2.45867e-05,-2.31734e-09,-4.74774e-05,-5.50934e-05,1.22943e-05,1,-1.14175e-05,-3.20579e-05,5.16487e-06,0.01
-0.000158338,-0.00343949,-0.00047071,-9.65383e-05,-0.000144582,1.98796e-05,-2.91995e-09,-4.82692e-05,-7.22908e-05,9.94053e-06,1,-1.19002e-05,-3.27808e-05,5.26428e-06,0.01
2.872e-05,-0.00271084,-0.000517203,-9.62511e-05,-0.00017169,1.47076e-05,-3.42549e-09,-4.81258e-05,-8.58449e-05,7.35435e-06,1,-1.23814e-05,-3.36393e-05,5.33782e-06,0.01
0.000207193,-0.00199506,-0.000556509,-9.41792e-05,-0.000191641,9.1425e-06,-3.83077e-09,-4.709e-05,-9.58202e-05,4.57165e-06,1,-1.28523e-05,-3.45975e-05,5.38354e-06,0.01
0.118591,0.257833,-0.000659984,0.00109173,0.00238669,2.54266e-06,4.82956e-08,0.000545872,0.00119334,1.26778e-06,1,-7.39362e-06,-2.2664e-05,5.39622e-06,0.01
-0.00635476,-0.0133292,-0.000663477,0.00102818,0.0022534,-4.09211e-06,2.93476e-08,0.000514097,0.0011267,-2.04938e-06,1,-2.25264e-06,-1.13971e-05,5.37572e-06,0.01
-0.00570713,-0.0117693,-0.000674427,0.000971112,0.00213571,-1.08364e-05,1.32933e-08,0.000485561,0.00106785,-5.42132e-06,1,2.60297e-06,-7.18546e-07,5.32151e-06,0.01
-0.00531414,-0.0107153,-0.000622943,0.00091797,0.00202856,-1.70658e-05,-4.20512e-10,0.00045899,0.00101428,-8.53587e-06,1,7.19288e-06,9.42421e-06,5.23615e-06,0.01
-0.00505211,-0.0100356,-0.000533966,0.000867449,0.0019282,-2.24055e-05,-1.21469e-08,0.00043373,0.000964098,-1.12056e-05,1,1.15302e-05,1.90652e-05,5.12409e-06,0.01
0.0422634,0.0977724,-0.000424936,0.00129008,0.00290592,-2.66548e-05,-3.50701e-08,0.000645049,0.00145296,-1.33319e-05,1,1.79807e-05,3.35948e-05,4.99078e-06,0.01
-0.00759143,-0.0153587,-0.00032306,0.00121417,0.00275234,-2.98854e-05,-5.70733e-08,0.000607092,0.00137616,-1.49471e-05,1,2.40516e-05,4.73564e-05,4.84131e-06,0.01
-0.00741445,-0.0146951,-0.000228801,0.00114002,0.00260539,-3.21734e-05,-7.53227e-08,0.000570019,0.00130269,-1.60911e-05,1,2.97518e-05,6.03833e-05,4.6804e-06,0.01
-0.00709533,-0.0143581,-0.000119376,0.00106907,0.0024618,-3.33672e-05,-9.01512e-08,0.000534542,0.0012309,-1.66879e-05,1,3.50972e-05,7.26923e-05,4.51352e-06,0.01
-0.00681766,-0.0141495,-8.67907e-06,0.00100089,0.00232031,-3.3454e-05,-1.01823e-07,0.000500453,0.00116015,-1.67313e-05,1,4.01017e-05,8.42938e-05,4.3462e-06,0.01
-0.00669066,-0.0139383,9.39474e-05,0.000933987,0.00218093,-3.25145e-05,-1.10576e-07,0.000467,0.00109046,-1.62616e-05,1,4.47717e-05,9.51984e-05,4.18359e-06,0.01
-0.00663673,-0.0136988,0.00018263,0.00086762,0.00204394,-3.06882e-05,-1.16648e-07,0.000433816,0.00102197,-1.53486e-05,1,4.91099e-05,0.000105418,4.0301e-06,0.01
-0.00656693,-0.0134289,0.000254046,0.000801951,0.00190965,-2.81478e-05,-1.20291e-07,0.000400981,0.000954823,-1.40785e-05,1,5.31197e-05,0.000114966,3.88932e-06,0.01
-0.00635072,-0.0131589,0.000306735,0.000738443,0.00177806,-2.50804e-05,-1.21773e-07,0.000369227,0.000889028,-1.2545e-05,1,5.68119e-05,0.000123857,3.76387e-06,0.01
-0.00617845,-0.0127938,0.000340553,0.000676659,0.00165012,-2.16749e-05,-1.2137e-07,0.000338334,0.00082506,-1.08424e-05,1,6.01953e-05,0.000132107,3.65544e-06,0.01
-0.00595963,-0.0123667,0.000356324,0.000617063,0.00152646,-1.81116e-05,-1.19367e-07,0.000308535,0.000763227,-9.061e-06,1,6.32806e-05,0.000139739,3.56483e-06,0.01
-0.0508756,-0.120097,0.000354504,0.000108307,0.000325482,-1.45666e-05,-2.61422e-08,5.41549e-05,0.00016274,-7.28602e-06,1,6.38222e-05,0.000141367,3.49197e-06,0.01
-0.00283673,-0.00519094,0.000352518,7.99394e-05,0.000273573,-1.10414e-05,-2.18687e-08,3.99709e-05,0.000136786,-5.52378e-06,1,6.42219e-05,0.000142735,3.43673e-06,0.01
-0.00270773,-0.00502778,0.000342815,5.28621e-05,0.000223295,-7.61324e-06,-1.76203e-08,2.6432e-05,0.000111647,-3.81002e-06,1,6.44862e-05,0.000143851,3.39863e-06,0.01
-0.00273267,-0.00453211,0.000299925,2.55353e-05,0.000177974,-4.61399e-06,-1.36164e-08,1.27683e-05,8.89867e-05,-2.3109e-06,1,6.46139e-05,0.000144741,3.37553e-06,0.01
-0.00156693,-0.00283474,0.000199005,9.86607e-06,0.000149626,-2.62394e-06,-1.11429e-08,4.93348e-06,7.48131e-05,-1.31609e-06,1,6.46632e-05,0.000145489,3.36236e-06,0.01
-0.00146542,-0.0024977,0.000142207,-4.78814e-06,0.00012465,-1.20187e-06,-8.91075e-09,-2.39377e-06,6.23247e-05,-6.05311e-07,1,6.46393e-05,0.000146112,3.35631e-06,0.01
-0.00132384,-0.00205844,7.44893e-05,-1.80265e-05,0.000104065,-4.56973e-07,-7.01923e-09,-9.01304e-06,5.20326e-05,-2.33167e-07,1,6.45492e-05,0.000146633,3.35398e-06,0.01
-0.00115639,-0.00155113,1.12736e-06,-2.95904e-05,8.85538e-05,-4.45699e-07,-5.53668e-09,-1.4795e-05,4.4277e-05,-2.27877e-07,1,6.44012e-05,0.000147076,3.3517e-06,0.01
-0.103996,-0.265328,-7.38277e-05,-0.00106955,-0.00256472,-1.18398e-06,2.23046e-07,-0.000534778,-0.00128236,-5.88054e-07,1,5.90534e-05,0.000134252,3.34582e-06,0.01
0.00544124,0.0139131,-0.000108513,-0.00101514,-0.00242559,-2.2691e-06,1.92798e-07,-0.000507572,-0.00121279,-1.13107e-06,1,5.39777e-05,0.000122124,3.33451e-06,0.01
0.00529098,0.0134589,-0.00012393,-0.000962226,-0.002291,-3.5084e-06,1.65868e-07,-0.000481117,-0.0011455,-1.75112e-06,1,4.91666e-05,0.000110669,3.317e-06,0.01
0.00527671,0.0133926,-0.000183774,-0.000909459,-0.00215708,-5.34614e-06,1.41727e-07,-0.000454733,-0.00107854,-2.67037e-06,1,4.46192e-05,9.98836e-05,3.29029e-06,0.01
0.00533959,0.0135481,-0.000264135,-0.000856063,-0.0020216,-7.98749e-06,1.20074e-07,-0.000428034,-0.0010108,-3.9914e-06,1,4.03389e-05,8.97757e-05,3.25038e-06,0.01
0.00543616,0.0138022,-0.000348277,-0.000801701,-0.00188357,-1.14703e-05,1.00738e-07,-0.000400853,-0.000941786,-5.73313e-06,1,3.63304e-05,8.03578e-05,3.19305e-06,0.01
0.00553499,0.0140661,-0.000424886,-0.000746352,-0.00174291,-1.57191e-05,8.3611e-08,-0.000373178,-0.000871456,-7.85789e-06,1,3.25986e-05,7.16433e-05,3.11447e-06,0.01
0.00561403,0.0142775,-0.000486724,-0.000690211,-0.00160014,-2.05864e-05,6.86016e-08,-0.000345107,-0.000800068,-1.02918e-05,1,2.91475e-05,6.36426e-05,3.01155e-06,0.01
0.00565858,0.0143948,-0.00052961,-0.000633626,-0.00145619,-2.58825e-05,5.56111e-08,-0.000316814,-0.000728095,-1.29402e-05,1,2.59794e-05,5.63616e-05,2.88215e-06,0.01
0.00565964,0.0143926,-0.000551634,-0.000577029,-0.00131226,-3.13988e-05,4.45214e-08,-0.000288516,-0.000656132,-1.56986e-05,1,2.30942e-05,4.98003e-05,2.72516e-06,0.01
0.00561258,0.0142579,-0.000552556,-0.000520903,-0.00116969,-3.69244e-05,3.51906e-08,-0.000260452,-0.000584843,-1.84616e-05,1,2.04897e-05,4.39519e-05,2.54055e-06,0.01
0.00551616,0.0139872,-0.000533339,-0.000465742,-0.00102981,-4.22578e-05,2.74563e-08,-0.000232871,-0.000514907,-2.11286e-05,1,1.8161e-05,3.88028e-05,2.32926e-06,0.01
0.00537164,0.0135841,-0.000495784,-0.000412025,-0.000893973,-4.72156e-05,2.11407e-08,-0.000206013,-0.000446986,-2.36077e-05,1,1.61008e-05,3.43329e-05,2.09319e-06,0.01
0.00518213,0.0130576,-0.000442252,-0.000360204,-0.000763397,-5.16381e-05,1.60587e-08,-0.000180102,-0.000381699,-2.58191e-05,1,1.42998e-05,3.0516e-05,1.83499e-06,0.01
0.00495207,0.01242,-0.000375441,-0.000310683,-0.000639197,-5.53925e-05,1.2025e-08,-0.000155341,-0.000319599,-2.76964e-05,1,1.27464e-05,2.732e-05,1.55803e-06,0.01
0.00468675,0.0116865,-0.000298215,-0.000263816,-0.000522332,-5.83747e-05,8.86188e-09,-0.000131908,-0.000261166,-2.91876e-05,1,1.14273e-05,2.47083e-05,1.26615e-06,0.01
0.00439202,0.0108734,-0.000213473,-0.000219896,-0.000413598,-6.05094e-05,6.40437e-09,-0.000109947,-0.000206799,-3.02551e-05,1,1.03279e-05,2.26403e-05,9.63603e-07,0.01
0.00407396,0.00999803,-0.000124041,-0.000179156,-0.000313617,-6.17498e-05,4.5051e-09,-8.95775e-05,-0.000156809,-3.08753e-05,1,9.43209e-06,2.10722e-05,6.5485e-07,0.01
0.00373867,0.00907746,-3.25997e-05,-0.000141769,-0.000222843,-6.20758e-05,3.03681e-09,-7.08841e-05,-0.000111422,-3.10384e-05,1,8.72325e-06,1.9958e-05,3.44466e-07,0.01
0.0033921,0.00812847,5.83766e-05,-0.000107848,-0.000141558,-6.14921e-05,1.89359e-09,-5.39236e-05,-7.07792e-05,-3.07465e-05,1,8.18401e-06,1.92502e-05,3.70014e-08,0.01
0.00217715,0.0060345,-0.000345275,-8.60769e-05,-8.12129e-05,-6.49448e-05,1.13511e-09,-4.30378e-05,-4.06067e-05,-3.24729e-05,1,7.75363e-06,1.88442e-05,-2.87728e-07,0.01
0.00206912,0.00564995,-0.00024909,-6.53856e-05,-2.47134e-05,-6.74357e-05,4.76638e-10,-3.26922e-05,-1.2357e-05,-3.37184e-05,1,7.42671e-06,1.87206e-05,-6.24911e-07,0.01
0.00193803,0.00520444,-0.000151923,-4.60054e-05,2.7331e-05,-6.89549e-05,-1.06537e-10,-2.30021e-05,1.36652e-05,-3.4478e-05,1,7.19669e-06,1.88572e-05,-9.69691e-07,0.01
0.00178908,0.00471251,-5.55199e-05,-2.81146e-05,7.44561e-05,-6.95101e-05,-6.34554e-10,-1.40567e-05,3.72278e-05,-3.47556e-05,1,7.05612e-06,1.92295e-05,-1.31725e-06,0.01
0.00162685,0.00418696,3.86236e-05,-1.18461e-05,0.000116326,-6.91239e-05,-1.12218e-09,-5.92245e-06,5.81626e-05,-3.45625e-05,1,6.9969e-06,1.98111e-05,-1.66287e-06,0.01
0.00145532,0.00363903,0.000129224,2.70714e-06,0.000152716,-6.78317e-05,-1.57861e-09,1.35412e-06,7.63578e-05,-3.39163e-05,1,7.01044e-06,2.05747e-05,-2.00204e-06,0.01
0.00127802,0.00307866,0.000215186,1.54873e-05,0.000183503,-6.56798e-05,-2.00779e-09,7.74415e-06,9.17511e-05,-3.28404e-05,1,7.08788e-06,2.14922e-05,-2.33044e-06,0.01
0.00109802,0.00251457,0.000295584,2.64675e-05,0.000208648,-6.2724e-05,-2.40905e-09,1.32342e-05,0.000104324,-3.13624e-05,1,7.22022e-06,2.25355e-05,-2.64406e-06,0.01
0.000706286,0.00028529,0.000871439,3.35304e-05,0.000211501,-5.40096e-05,-2.57559e-09,1.67655e-05,0.00010575,-2.70052e-05,1,7.38788e-06,2.3593e-05,-2.91412e-06,0.01
0.000472154,-0.000285149,0.000868311,3.82519e-05,0.00020865,-4.53265e-05,-2.66868e-09,1.91262e-05,0.000104325,-2.26636e-05,1,7.57914e-06,2.46362e-05,-3.14075e-06,0.01
0.000260985,-0.000792657,0.000857892,4.08618e-05,0.000200723,-3.67475e-05,-2.68509e-09,2.0431e-05,0.000100362,-1.8374e-05,1,7.78345e-06,2.56398e-05,-3.32449e-06,0.01
7.34366e-05,-0.00123477,0.0008397,4.15961e-05,0.000188375,-2.83506e-05,-2.62396e-09,2.07981e-05,9.41877e-05,-1.41755e-05,1,7.99143e-06,2.65817e-05,-3.46625e-06,0.01
0.000242427,-0.000103683,0.000586881,4.40204e-05,0.000187339,-2.24817e-05,-2.70475e-09,2.20102e-05,9.36693e-05,-1.1241e-05,1,8.21153e-06,2.75184e-05,-3.57866e-06,0.01
9.46351e-05,-0.000544467,0.00061858,4.49667e-05,0.000181894,-1.62959e-05,-2.7165e-09,2.24833e-05,9.0947e-05,-8.1481e-06,1,8.43637e-06,2.84279e-05,-3.66014e-06,0.01
-4.15733e-05,-0.000946763,0.000640489,4.4551e-05,0.000172426,-9.89106e-06,-2.65688e-09,2.22753e-05,8.62132e-05,-4.94562e-06,1,8.65912e-06,2.929e-05,-3.70959e-06,0.01
-0.000165987,-0.00131027,0.000653228,4.28911e-05,0.000159324,-3.35877e-06,-2.52523e-09,2.14453e-05,7.96619e-05,-1.67945e-06,1,8.87357e-06,3.00866e-05,-3.72639e-06,0.01
-0.000278468,-0.00163484,0.000657396,4.01065e-05,0.000142975,3.21519e-06,-2.32277e-09,2.00529e-05,7.14877e-05,1.60756e-06,1,9.0741e-06,3.08015e-05,-3.71031e-06,0.01
-0.000378958,-0.00192058,0.00065358,3.63169e-05,0.000123769,9.75099e-06,-2.05282e-09,1.81581e-05,6.18848e-05,4.87549e-06,1,9.25568e-06,3.14204e-05,-3.66156e-06,0.01
-0.000467489,-0.00216777,0.00064237,3.1642e-05,0.000102092,1.61747e-05,-1.7207e-09,1.58206e-05,5.1046e-05,8.08737e-06,1,9.41389e-06,3.19308e-05,-3.58068e-06,0.01
-0.000544177,-0.00237698,0.00062436,2.62002e-05,7.83219e-05,2.24183e-05,-1.33363e-09,1.30996e-05,3.91611e-05,1.12092e-05,1,9.54488e-06,3.23224e-05,-3.46859e-06,0.01
-0.000609231,-0.002549,0.000600156,2.01079e-05,5.28319e-05,2.84198e-05,-9.00503e-10,1.00534e-05,2.64161e-05,1.421e-05,1,9.64542e-06,3.25866e-05,-3.32649e-06,0.01
-0.000662938,-0.00268486,0.000570372,1.34785e-05,2.59833e-05,3.41236e-05,-4.31601e-10,6.73866e-06,1.29918e-05,1.70619e-05,1,9.7128e-06,3.27165e-05,-3.15587e-06,0.01
-0.000705666,-0.0027858,0.00053563,6.42187e-06,-1.87465e-06,3.94799e-05,6.17756e-11,3.21029e-06,-9.37124e-07,1.97401e-05,1,9.74491e-06,3.27071e-05,-2.95847e-06,0.01
-0.000737852,-0.00285327,0.000496558,-9.56647e-07,-3.04074e-05,4.44455e-05,5.67676e-10,-4.79006e-07,-1.52035e-05,2.22229e-05,1,9.74012e-06,3.25551e-05,-2.73624e-06,0.01
-0.125065,-0.257011,0.000101339,-0.00125161,-0.00260052,4.54588e-05,4.84877e-08,-0.000625802,-0.00130026,2.27217e-05,1,3.4821e-06,1.95525e-05,-2.50903e-06,0.01
0.00757324,0.0113921,7.55121e-05,-0.00117588,-0.0024866,4.6214e-05,2.64148e-08,-0.000587935,-0.0012433,2.30998e-05,1,-2.39725e-06,7.11949e-06,-2.27803e-06,0.01
0.00696826,0.0106449,7.00323e-05,-0.00110619,-0.00238015,4.69143e-05,7.20025e-09,-0.000553094,-0.00119008,2.34504e-05,1,-7.92819e-06,-4.78126e-06,-2.04353e-06,0.01
0.00657744,0.0103342,8.8129e-06,-0.00104042,-0.00227681,4.70024e-05,-9.51931e-09,-0.000520207,-0.0011384,2.34947e-05,1,-1.31303e-05,-1.61653e-05,-1.80858e-06,0.01
0.00639864,0.0102705,-8.23437e-05,-0.000976433,-0.0021741,4.6179e-05,-2.39412e-08,-0.000488214,-0.00108705,2.30831e-05,1,-1.80124e-05,-2.70358e-05,-1.57775e-06,0.01
0.00620439,0.0104176,-0.000185008,-0.000914389,-0.00206993,4.43289e-05,-3.61813e-08,-0.000457192,-0.00103496,2.21582e-05,1,-2.25843e-05,-3.73855e-05,-1.35617e-06,0.01
-0.042794,-0.0959731,-0.000285308,-0.00134233,-0.00302966,4.14758e-05,-7.17623e-08,-0.000671162,-0.00151483,2.07288e-05,1,-2.92959e-05,-5.25338e-05,-1.14888e-06,0.01
0.00919246,0.0166937,-0.00036543,-0.0012504,-0.00286272,3.78215e-05,-9.34889e-08,-0.0006252,-0.00143136,1.89017e-05,1,-3.55479e-05,-6.68474e-05,-9.59861e-07,0.01
0.00889547,0.0164419,-0.000423047,-0.00116145,-0.0026983,3.3591e-05,-1.10815e-07,-0.000580723,-0.00134915,1.67864e-05,1,-4.13552e-05,-8.03389e-05,-7.91998e-07,0.01
0.00871711,0.0162843,-0.000486177,-0.00107428,-0.00253546,2.87293e-05,-1.2405e-07,-0.000537137,-0.00126773,1.43554e-05,1,-4.67265e-05,-9.30162e-05,-6.48444e-07,0.01
0.00853961,0.0161744,-0.000543334,-0.000988883,-0.00237371,2.32959e-05,-1.33493e-07,-0.00049444,-0.00118686,1.16385e-05,1,-5.16709e-05,-0.000104885,-5.32059e-07,0.01
0.00837082,0.0160391,-0.000587288,-0.000905175,-0.00221332,1.74231e-05,-1.39453e-07,-0.000452586,-0.00110666,8.70182e-06,1,-5.61968e-05,-0.000115951,-4.45041e-07,0.01
0.00820561,0.0158347,-0.00061394,-0.000823119,-0.00205498,1.12837e-05,-1.42265e-07,-0.000411558,-0.00102749,5.63181e-06,1,-6.03124e-05,-0.000126226,-3.88723e-07,0.01
0.0543138,0.123291,-0.00062273,-0.00027998,-0.000822067,5.05637e-06,-6.03254e-08,-0.00013999,-0.000411034,2.52106e-06,1,-6.17123e-05,-0.000130337,-3.63512e-07,0.01
0.00478708,0.0092117,-0.000622142,-0.00023211,-0.00072995,-1.16505e-06,-5.47319e-08,-0.000116055,-0.000364975,-5.89922e-07,1,-6.28728e-05,-0.000133986,-3.69411e-07,0.01
0.00476367,0.00914947,-0.000610615,-0.000184473,-0.000638456,-7.2712e-06,-4.85727e-08,-9.22369e-05,-0.000319228,-3.64331e-06,1,-6.37952e-05,-0.000137179,-4.05844e-07,0.01
0.00455484,0.00883873,-0.000559457,-0.000138925,-0.000550068,-1.28658e-05,-4.21628e-08,-6.94631e-05,-0.000275034,-6.4409e-06,1,-6.44898e-05,-0.000139929,-4.70253e-07,0.01
0.00439092,0.00826843,-0.000481054,-9.50154e-05,-0.000467384,-1.76763e-05,-3.57682e-08,-4.75088e-05,-0.000233692,-8.84658e-06,1,-6.49649e-05,-0.000142266,-5.58719e-07,0.01
0.00415297,0.00755859,-0.000385236,-5.34857e-05,-0.000391798,-2.15287e-05,-2.96131e-08,-2.67443e-05,-0.000195898,-1.07733e-05,1,-6.52323e-05,-0.000144225,-6.66452e-07,0.01
