dt,xi_x,xi_y,xi_z,dot_xi_x,dot_xi_y,dot_xi_z
0.01,7.83718e-05,-7.85576e-05,-8.81999e-08,-0.000244843,0.000245457,2.80736e-07
0.01,7.4362e-05,-7.4538e-05,-8.36769e-08,-0.000400976,0.000401958,4.52305e-07
0.01,7.02042e-05,-7.03701e-05,-7.89954e-08,-0.00041578,0.000416794,4.68141e-07
0.01,6.61746e-05,-6.63307e-05,-7.44599e-08,-0.000402961,0.00040394,4.5355e-07
0.01,6.23222e-05,-6.24689e-05,-7.01242e-08,-0.00038524,0.000386175,4.33576e-07
0.01,5.86508e-05,-5.87886e-05,-6.59922e-08,-0.00036714,0.000368032,4.13203e-07
0.01,5.51553e-05,-5.52847e-05,-6.20581e-08,-0.000349551,0.000350398,3.93407e-07
0.01,5.1829e-05,-5.19503e-05,-5.83145e-08,-0.000332628,0.000333434,3.74362e-07
0.01,4.86652e-05,-4.87788e-05,-5.47536e-08,-0.000316386,0.00031715,3.56083e-07
0.01,4.56571e-05,-4.57635e-05,-5.13681e-08,-0.000300808,0.000301535,3.38551e-07
0.01,4.27983e-05,-4.28978e-05,-4.81507e-08,-0.000285875,0.000286565,3.21745e-07
0.01,4.00827e-05,-4.01756e-05,-4.50943e-08,-0.000271565,0.000272219,3.05638e-07
0.01,3.75041e-05,-3.75908e-05,-4.21922e-08,-0.000257856,0.000258477,2.90208e-07
0.01,3.50568e-05,-3.51377e-05,-3.94379e-08,-0.000244728,0.000245317,2.75433e-07
0.01,3.27352e-05,-3.28105e-05,-3.6825e-08,-0.000232161,0.000232719,2.61288e-07
0.01,3.05339e-05,-3.06039e-05,-3.43475e-08,-0.000220136,0.000220664,2.47752e-07
0.01,2.84475e-05,-2.85125e-05,-3.19995e-08,-0.000208631,0.000209131,2.34802e-07
0.01,2.64712e-05,-2.65315e-05,-2.97753e-08,-0.000197631,0.000198103,2.2242e-07
0.01,2.46001e-05,-2.46559e-05,-2.76695e-08,-0.000187114,0.000187562,2.10582e-07
0.01,2.28294e-05,-2.2881e-05,-2.56767e-08,-0.000177065,0.000177488,1.99271e-07
0.01,2.25915e-05,-2.26423e-05,-2.54168e-08,-2.37976e-05,2.38715e-05,2.5997e-08
0.01,2.26201e-05,-2.26707e-05,-2.54495e-08,2.85795e-06,-2.84402e-06,-3.27579e-09
0.01,2.26657e-05,-2.27163e-05,-2.55001e-08,4.5689e-06,-4.55842e-06,-5.05711e-09
0.01,2.26748e-05,-2.27253e-05,-2.55099e-08,9.03499e-07,-9.0152e-07,-9.82703e-10
0.01,2.26766e-05,-2.27271e-05,-2.55119e-08,1.80793e-07,-1.80327e-07,-2.01447e-10
0.01,2.2608e-05,-2.26582e-05,-2.54336e-08,-6.86003e-06,6.89159e-06,7.83199e-09
0.01,2.24892e-05,-2.2539e-05,-2.52989e-08,-1.18745e-05,1.19204e-05,1.34762e-08
0.01,2.23245e-05,-2.23737e-05,-2.51124e-08,-1.64706e-05,1.65278e-05,1.86482e-08
0.01,2.2115e-05,-2.21635e-05,-2.48754e-08,-2.09554e-05,2.10221e-05,2.36928e-08
0.01,2.18612e-05,-2.19089e-05,-2.45887e-08,-2.53822e-05,2.5459e-05,2.86726e-08
0.01,2.15636e-05,-2.16105e-05,-2.42528e-08,-2.97556e-05,2.98417e-05,3.35913e-08
0.01,2.12229e-05,-2.12689e-05,-2.38684e-08,-3.40682e-05,3.41636e-05,3.8442e-08
0.01,2.08398e-05,-2.08847e-05,-2.34362e-08,-3.83131e-05,3.84174e-05,4.32156e-08
0.01,2.0415e-05,-2.04588e-05,-2.29572e-08,-4.24808e-05,4.25945e-05,4.79035e-08
0.01,1.99493e-05,-1.99919e-05,-2.24322e-08,-4.65636e-05,4.66862e-05,5.24949e-08
0.01,1.94438e-05,-1.94851e-05,-2.18624e-08,-5.05535e-05,5.06848e-05,5.69817e-08
0.01,1.88994e-05,-1.89392e-05,-2.12489e-08,-5.44426e-05,5.45819e-05,6.13543e-08
0.01,1.83172e-05,-1.83555e-05,-2.05928e-08,-5.82223e-05,5.83697e-05,6.56045e-08
0.01,1.76983e-05,-1.77351e-05,-1.98956e-08,-6.18857e-05,6.20406e-05,6.97233e-08
0.01,1.7044e-05,-1.70793e-05,-1.91586e-08,-6.54256e-05,6.55874e-05,7.37024e-08
0.01,1.63557e-05,-1.63892e-05,-1.83832e-08,-6.88342e-05,6.90035e-05,7.75344e-08
0.01,1.56347e-05,-1.56664e-05,-1.75711e-08,-7.21053e-05,7.22815e-05,8.12113e-08
0.01,1.48823e-05,-1.49123e-05,-1.67239e-08,-7.52324e-05,7.54147e-05,8.47259e-08
0.01,1.41002e-05,-1.41283e-05,-1.58432e-08,-7.82087e-05,7.83971e-05,8.8071e-08
0.01,1.329e-05,-1.33161e-05,-1.49308e-08,-8.10288e-05,8.1223e-05,9.12397e-08
0.01,1.24531e-05,-1.24772e-05,-1.39885e-08,-8.36869e-05,8.38858e-05,9.42262e-08
0.01,1.15913e-05,-1.16134e-05,-1.30183e-08,-8.61773e-05,8.63813e-05,9.70241e-08
0.01,1.07064e-05,-1.07264e-05,-1.2022e-08,-8.84957e-05,8.87042e-05,9.96281e-08
0.01,9.79998e-06,-9.81786e-06,-1.10017e-08,-9.06369e-05,9.08493e-05,1.02033e-07
0.01,8.87401e-06,-8.88973e-06,-9.95933e-09,-9.2597e-05,9.2813e-05,1.04233e-07
0.01,7.9303e-06,-7.94382e-06,-8.89708e-09,-9.43716e-05,9.45909e-05,1.06225e-07
0.01,6.97072e-06,-6.98202e-06,-7.81703e-09,-9.59579e-05,9.61796e-05,1.08005e-07
0.01,5.9972e-06,-6.00626e-06,-6.72134e-09,-9.73519e-05,9.75761e-05,1.09568e-07
0.01,5.01169e-06,-5.01849e-06,-5.61222e-09,-9.85514e-05,9.87773e-05,1.10913e-07
0.01,4.01615e-06,-4.02068e-06,-4.49187e-09,-9.95537e-05,9.9781e-05,1.12035e-07
0.01,3.01258e-06,-3.01483e-06,-3.36253e-09,-0.000100357,0.000100585,1.12934e-07
0.01,2.00298e-06,-2.00295e-06,-2.22647e-09,-0.000100959,0.000101188,1.13606e-07
0.01,9.89383e-07,-9.87059e-07,-1.08595e-09,-0.00010136,0.000101589,1.14052e-07
0.01,-2.61964e-08,3.08016e-08,5.67379e-11,-0.000101558,0.000101786,1.14269e-07
0.01,-1.04172e-06,1.0486e-06,1.19931e-09,-0.000101553,0.00010178,1.14257e-07
0.01,-2.05517e-06,2.0643e-06,2.33949e-09,-0.000101344,0.00010157,1.14018e-07
0.01,-3.0645e-06,3.07588e-06,3.47498e-09,-0.000100933,0.000101157,1.1355e-07
0.01,-4.06771e-06,4.0813e-06,4.60353e-09,-0.00010032,0.000100542,1.12854e-07
0.01,-5.06277e-06,5.07856e-06,5.72286e-09,-9.95069e-05,9.9726e-05,1.11934e-07
0.01,-6.04772e-06,6.06566e-06,6.83075e-09,-9.84943e-05,9.87102e-05,1.10789e-07
0.01,-7.02056e-06,7.04063e-06,7.92498e-09,-9.72848e-05,9.74971e-05,1.09423e-07
0.01,-0.000268861,0.000269345,3.03994e-07,-0.026184,0.0262305,2.96069e-05
0.01,-0.000305773,0.000306322,3.44229e-07,-0.00369116,0.0036977,4.02346e-06
0.01,-0.000299078,0.000299617,3.36432e-07,0.000669489,-0.000670557,-7.79679e-07
0.01,-0.000284312,0.000284826,3.19762e-07,0.00147658,-0.00147908,-1.66697e-06
0.01,-0.000268557,0.000269044,3.02023e-07,0.00157549,-0.00157816,-1.77394e-06
0.01,-0.000253205,0.000253666,2.84747e-07,0.00153519,-0.00153781,-1.72761e-06
0.01,2.28329e-05,-2.28681e-05,-2.73012e-08,0.0276038,-0.0276534,-3.12048e-05
0.01,7.33908e-05,-7.35158e-05,-8.28973e-08,0.00505579,-0.00506476,-5.55961e-06
0.01,7.97337e-05,-7.98701e-05,-8.9776e-08,0.000634294,-0.000635433,-6.87865e-07
0.01,7.74051e-05,-7.75375e-05,-8.71039e-08,-0.000232867,0.000233263,2.67206e-07
0.01,7.35069e-05,-7.36326e-05,-8.27072e-08,-0.000389813,0.000390488,4.39675e-07
0.01,6.94535e-05,-6.95721e-05,-7.81439e-08,-0.000405348,0.000406051,4.56333e-07
0.01,6.55213e-05,-6.56331e-05,-7.37187e-08,-0.000393214,0.000393897,4.42519e-07
0.01,6.17599e-05,-6.18652e-05,-6.94859e-08,-0.000376142,0.000376794,4.23279e-07
0.01,5.81733e-05,-5.82723e-05,-6.54499e-08,-0.00035866,0.000359281,4.03601e-07
0.01,5.47568e-05,-5.48499e-05,-6.16052e-08,-0.000341653,0.000342244,3.84465e-07
0.01,5.1504e-05,-5.15915e-05,-5.79448e-08,-0.000325282,0.000325845,3.66044e-07
0.01,4.84083e-05,-4.84905e-05,-5.44612e-08,-0.000309563,0.000310098,3.48357e-07
0.01,4.54635e-05,-4.55406e-05,-5.11473e-08,-0.000294479,0.000294988,3.31385e-07
0.01,4.26634e-05,-4.27356e-05,-4.79963e-08,-0.000280014,0.000280497,3.15106e-07
0.01,4.00019e-05,-4.00696e-05,-4.50013e-08,-0.000266145,0.000266605,2.995e-07
0.01,3.74734e-05,-3.75367e-05,-4.21558e-08,-0.000252854,0.00025329,2.84543e-07
0.01,3.50722e-05,-3.51313e-05,-3.94537e-08,-0.000240121,0.000240534,2.70213e-07
0.01,3.27929e-05,-3.28482e-05,-3.68888e-08,-0.000227925,0.000228318,2.56489e-07
0.01,3.06304e-05,-3.06819e-05,-3.44553e-08,-0.00021625,0.000216622,2.4335e-07
0.01,2.85797e-05,-2.86276e-05,-3.21476e-08,-0.000205076,0.000205429,2.30774e-07
0.01,2.66358e-05,-2.66805e-05,-2.99601e-08,-0.000194386,0.00019472,2.18743e-07
0.01,2.47942e-05,-2.48357e-05,-2.78878e-08,-0.000184162,0.000184478,2.07237e-07
0.01,2.30503e-05,-2.30888e-05,-2.59254e-08,-0.000174388,0.000174687,1.96237e-07
0.01,2.28511e-05,-2.28892e-05,-2.57094e-08,-1.99191e-05,1.99593e-05,2.16045e-08
0.01,2.29204e-05,-2.29585e-05,-2.57882e-08,6.93028e-06,-6.93467e-06,-7.88075e-09
0.01,2.30067e-05,-2.30449e-05,-2.58847e-08,8.63015e-06,-8.63672e-06,-9.64846e-09
0.01,2.15463e-05,-2.1582e-05,-2.42326e-08,-0.000146047,0.000146291,1.65204e-07
0.01,2.12579e-05,-2.12932e-05,-2.39149e-08,-2.88346e-05,2.88822e-05,3.17715e-08
0.01,2.12002e-05,-2.12354e-05,-2.38514e-08,-5.76687e-06,5.77653e-06,6.34976e-09
0.01,2.11225e-05,-2.11575e-05,-2.37633e-08,-7.77028e-06,7.7891e-06,8.8104e-09
0.01,2.10071e-05,-2.10419e-05,-2.36326e-08,-1.15394e-05,1.15656e-05,1.30727e-08
0.01,2.08506e-05,-2.0885e-05,-2.34556e-08,-1.56496e-05,1.56829e-05,1.77017e-08
0.01,2.06526e-05,-2.06866e-05,-2.32318e-08,-1.98017e-05,1.98418e-05,2.23734e-08
0.01,2.04133e-05,-2.04469e-05,-2.29617e-08,-2.39284e-05,2.39754e-05,2.70155e-08
0.01,2.01332e-05,-2.01662e-05,-2.26456e-08,-2.80104e-05,2.8064e-05,3.16072e-08
0.01,1.98129e-05,-1.98453e-05,-2.22842e-08,-3.20369e-05,3.2097e-05,3.61366e-08
0.01,1.94529e-05,-1.94846e-05,-2.18783e-08,-3.59994e-05,3.60665e-05,4.05933e-08
0.01,1.9054e-05,-1.9085e-05,-2.14286e-08,-3.989e-05,3.99629e-05,4.49694e-08
0.01,1.8617e-05,-1.86472e-05,-2.09361e-08,-4.37009e-05,4.37803e-05,4.92549e-08
0.01,1.81427e-05,-1.81721e-05,-2.04016e-08,-4.74246e-05,4.75095e-05,5.34424e-08
0.01,1.76322e-05,-1.76606e-05,-1.98264e-08,-5.10529e-05,5.11441e-05,5.75232e-08
0.01,1.70864e-05,-1.71139e-05,-1.92115e-08,-5.45791e-05,5.46761e-05,6.14886e-08
0.01,1.65064e-05,-1.65329e-05,-1.85582e-08,-5.79967e-05,5.80987e-05,6.5331e-08
0.01,1.58935e-05,-1.59188e-05,-1.78678e-08,-6.12978e-05,6.14054e-05,6.90428e-08
0.01,1.52487e-05,-1.52729e-05,-1.71416e-08,-6.44766e-05,6.45891e-05,7.26168e-08
0.01,1.45734e-05,-1.45965e-05,-1.63812e-08,-6.75263e-05,6.76439e-05,7.60454e-08
0.01,1.3869e-05,-1.38909e-05,-1.55879e-08,-7.04411e-05,7.05631e-05,7.93218e-08
0.01,1.31369e-05,-1.31574e-05,-1.47635e-08,-7.32149e-05,7.33413e-05,8.24396e-08
0.01,1.23785e-05,-1.23977e-05,-1.39096e-08,-7.5842e-05,7.59727e-05,8.53924e-08
0.01,1.15953e-05,-1.16132e-05,-1.30279e-08,-7.83179e-05,7.84523e-05,8.81748e-08
0.01,1.07889e-05,-1.08054e-05,-1.21201e-08,-8.06368e-05,8.07749e-05,9.07803e-08
0.01,9.96096e-06,-9.97609e-06,-1.1188e-08,-8.27947e-05,8.2936e-05,9.32046e-08
0.01,9.11309e-06,-9.12677e-06,-1.02336e-08,-8.47869e-05,8.49313e-05,9.54425e-08
0.01,8.24699e-06,-8.25921e-06,-9.25871e-09,-8.66094e-05,8.67566e-05,9.74893e-08
0.01,7.3644e-06,-7.37512e-06,-8.2653e-09,-8.82589e-05,8.84084e-05,9.93412e-08
0.01,6.46709e-06,-6.47629e-06,-7.25535e-09,-8.97318e-05,8.98835e-05,1.00994e-07
0.01,5.55684e-06,-5.5645e-06,-6.2309e-09,-9.10252e-05,9.11787e-05,1.02446e-07
0.01,4.63547e-06,-4.64159e-06,-5.19398e-09,-9.21365e-05,9.22917e-05,1.03692e-07
0.01,3.70483e-06,-3.70939e-06,-4.14667e-09,-9.30636e-05,9.322e-05,1.04731e-07
0.01,2.76679e-06,-2.76977e-06,-3.09106e-09,-9.38046e-05,9.39618e-05,1.0556e-07
0.01,1.82321e-06,-1.82461e-06,-2.02928e-09,-9.4358e-05,9.45158e-05,1.06179e-07
0.01,8.75982e-07,-8.75803e-07,-9.63434e-10,-9.47226e-05,9.48807e-05,1.06584e-07
0.01,-7.29961e-08,7.47559e-08,1.04338e-10,-9.48978e-05,9.50559e-05,1.06777e-07
0.01,-1.02183e-06,1.02517e-06,1.1719e-09,-9.48832e-05,9.50409e-05,1.06756e-07
