p_x,p_y,p_z,dp_x_prime,dp_y_prime,dp_z_prime,dp_x,dp_y,dp_z,ddp_x,ddp_y,ddp_z,w_hat_x,w_hat_y,w_hat_z
1.0007,1.0007,3.97876,-0.000970774,-0.000970498,0.000667521,0.000921326,0.000921598,-0.00121379,-0.18921,-0.18921,0.188131,-0.0759281,-0.0759282,0.0762333
1.00069,1.00069,3.97877,0.000910346,0.000910621,-0.00121033,-0.000970774,-0.000970498,0.000667521,0.188112,0.188112,-0.187785,0.0768762,0.0768759,-0.0760137
1.0007,1.0007,3.97876,-0.000982389,-0.000982109,0.000671006,0.000910346,0.000910621,-0.00121033,-0.189274,-0.189273,0.188134,-0.0759807,-0.0759808,0.0762326
1.00069,1.00069,3.97877,0.000897217,0.000897496,-0.0012068,-0.000982389,-0.000982109,0.000671006,0.187961,0.18796,-0.187781,0.0767785,0.0767782,-0.0760137
1.0007,1.0007,3.97875,-0.000993119,-0.000992837,0.000674591,0.000897217,0.000897496,-0.0012068,-0.189034,-0.189033,0.188139,-0.075923,-0.0759231,0.0762328
1.00069,1.00069,3.97876,0.000887341,0.000887622,-0.00120317,-0.000993119,-0.000992837,0.000674591,0.188046,0.188046,-0.187776,0.0767766,0.0767763,-0.0760139
1.0007,1.0007,3.97875,-0.001002,-0.00100172,0.000678238,0.000887341,0.000887622,-0.00120317,-0.188934,-0.188934,0.188141,-0.0759164,-0.0759165,0.0762322
1.00069,1.00069,3.97875,0.000879432,0.000879714,-0.00119972,-0.001002,-0.00100172,0.000678238,0.188143,0.188143,-0.187795,0.0767851,0.0767847,-0.0760228
1.0007,1.0007,3.97874,-0.00100903,-0.00100875,0.000681784,0.000879432,0.000879714,-0.00119972,-0.188847,-0.188846,0.18815,-0.0759095,-0.0759096,0.0762341
1.00069,1.00069,3.97875,0.000873094,0.000873378,-0.00119617,-0.00100903,-0.00100875,0.000681784,0.188213,0.188212,-0.187796,0.0767872,0.0767869,-0.0760242
1.00069,1.00069,3.97874,-0.00101463,-0.00101434,0.00068504,0.000873094,0.000873378,-0.00119617,-0.188772,-0.188772,0.188121,-0.0759032,-0.0759033,0.0762214
1.00068,1.00068,3.97874,0.000868471,0.000868754,-0.00119275,-0.00101463,-0.00101434,0.00068504,0.18831,0.188309,-0.187778,0.0768047,0.0768043,-0.0760183
1.00069,1.00069,3.97873,-0.00101879,-0.0010185,0.000688416,0.000868471,0.000868754,-0.00119275,-0.188726,-0.188725,0.188116,-0.075904,-0.0759041,0.0762187
1.00068,1.00068,3.97874,0.000864881,0.000865165,-0.00118931,-0.00101879,-0.0010185,0.000688416,0.188367,0.188366,-0.187772,0.0768102,0.0768099,-0.0760165
1.00069,1.00069,3.97873,-0.00102195,-0.00102166,0.000691895,0.000864881,0.000865165,-0.00118931,-0.188683,-0.188683,0.18812,-0.0759027,-0.0759028,0.0762192
1.00068,1.00068,3.97873,0.00086239,0.000862674,-0.00118582,-0.00102195,-0.00102166,0.000691895,0.188434,0.188434,-0.187772,0.0768229,0.0768225,-0.0760174
1.00069,1.00069,3.97872,-0.00102396,-0.00102367,0.000695362,0.00086239,0.000862674,-0.00118582,-0.188635,-0.188635,0.188119,-0.0758961,-0.0758962,0.0762181
1.00068,1.00068,3.97873,0.000861124,0.000861406,-0.00118233,-0.00102396,-0.00102367,0.000695362,0.188508,0.188508,-0.187769,0.0768417,0.0768413,-0.0760165
1.00069,1.00069,3.97872,-0.00102499,-0.00102471,0.000698878,0.000861124,0.000861406,-0.00118233,-0.188612,-0.188611,0.18812,-0.0758964,-0.0758965,0.0762183
1.00068,1.00068,3.97872,0.000860637,0.000860918,-0.00117881,-0.00102499,-0.00102471,0.000698878,0.188563,0.188563,-0.187769,0.0768555,0.0768551,-0.0760169
1.00069,1.00069,3.97871,-0.00102524,-0.00102496,0.000702418,0.000860637,0.000860918,-0.00117881,-0.188588,-0.188588,0.188123,-0.0758939,-0.075894,0.0762187
1.00068,1.00068,3.97872,0.000860869,0.000861149,-0.00117546,-0.00102524,-0.00102496,0.000702418,0.188611,0.188611,-0.187788,0.0768693,0.0768688,-0.0760255
1.00068,1.00068,3.97871,-0.00102483,-0.00102455,0.000705799,0.000860869,0.000861149,-0.00117546,-0.18857,-0.188569,0.188126,-0.0758912,-0.0758913,0.0762196
1.00067,1.00067,3.97872,0.000861721,0.000862,-0.0011721,-0.00102483,-0.00102455,0.000705799,0.188655,0.188654,-0.18779,0.0768833,0.0768828,-0.0760264
1.00068,1.00068,3.9787,-0.00102384,-0.00102356,0.000708832,0.000861721,0.000862,-0.0011721,-0.188556,-0.188556,0.188093,-0.0758885,-0.0758886,0.0762058
1.00067,1.00067,3.97871,0.000863101,0.000863378,-0.00116888,-0.00102384,-0.00102356,0.000708832,0.188694,0.188694,-0.187771,0.0768974,0.076897,-0.0760195
1.00068,1.00068,3.9787,-0.00102236,-0.00102208,0.000712033,0.000863101,0.000863378,-0.00116888,-0.188546,-0.188546,0.188091,-0.0758853,-0.0758854,0.0762047
1.00067,1.00067,3.97871,0.000864988,0.000865264,-0.00116566,-0.00102236,-0.00102208,0.000712033,0.188735,0.188734,-0.187769,0.0769136,0.0769132,-0.0760192
1.00068,1.00068,3.97869,-0.00102039,-0.00102011,0.000715254,0.000864988,0.000865264,-0.00116566,-0.188538,-0.188537,0.188091,-0.0758813,-0.0758814,0.0762042
1.00067,1.00067,3.9787,0.000867211,0.000867484,-0.00116242,-0.00102039,-0.00102011,0.000715254,0.18876,0.18876,-0.187768,0.0769253,0.0769248,-0.076019
1.00068,1.00068,3.97869,-0.00101803,-0.00101775,0.000718469,0.000867211,0.000867484,-0.00116242,-0.188524,-0.188524,0.188089,-0.0758736,-0.0758737,0.0762033
1.00067,1.00067,3.9787,0.000869999,0.000870271,-0.00115922,-0.00101803,-0.00101775,0.000718469,0.188803,0.188802,-0.187768,0.0769456,0.0769451,-0.076019
1.00068,1.00068,3.97869,-0.00101532,-0.00101504,0.000721716,0.000869999,0.000870271,-0.00115922,-0.188532,-0.188532,0.188093,-0.075873,-0.0758731,0.0762047
1.00067,1.00067,3.97869,0.000873187,0.000873457,-0.00115596,-0.00101532,-0.00101504,0.000721716,0.188851,0.18885,-0.187768,0.0769694,0.0769689,-0.0760192
1.00068,1.00068,3.97868,-0.00101214,-0.00101187,0.000724972,0.000873187,0.000873457,-0.00115596,-0.188533,-0.188533,0.188093,-0.0758682,-0.0758683,0.0762042
1.00067,1.00066,3.97869,0.000876836,0.000877104,-0.00115293,-0.00101214,-0.00101187,0.000724972,0.188898,0.188897,-0.18779,0.0769944,0.0769939,-0.0760284
1.00067,1.00067,3.97868,-0.00100852,-0.00100825,0.000728038,0.000876836,0.000877104,-0.00115293,-0.188536,-0.188536,0.188097,-0.0758628,-0.0758629,0.076206
1.00066,1.00066,3.97868,0.000880932,0.000881196,-0.00114987,-0.00100852,-0.00100825,0.000728038,0.188946,0.188945,-0.187791,0.0770211,0.0770206,-0.076029
1.00067,1.00067,3.97867,-0.00100439,-0.00100412,0.000730771,0.000880932,0.000881196,-0.00114987,-0.188532,-0.188531,0.188064,-0.0758526,-0.0758527,0.0761923
1.00066,1.00066,3.97868,0.000885524,0.000885787,-0.001147,-0.00100439,-0.00100412,0.000730771,0.188991,0.188991,-0.187777,0.0770493,0.0770487,-0.0760231
1.00067,1.00067,3.97867,-0.000999988,-0.000999721,0.000733594,0.000885524,0.000885787,-0.001147,-0.188551,-0.188551,0.188059,-0.0758501,-0.0758502,0.0761904
1.00066,1.00066,3.97868,0.000890434,0.000890695,-0.00114412,-0.000999988,-0.000999721,0.000733594,0.189042,0.189042,-0.187772,0.0770809,0.0770804,-0.0760213
1.00067,1.00067,3.97866,-0.000995212,-0.000994948,0.000736502,0.000890434,0.000890695,-0.00114412,-0.188565,-0.188564,0.188062,-0.0758439,-0.0758441,0.0761912
1.00066,1.00066,3.97867,0.0008957,0.000895959,-0.00114124,-0.000995212,-0.000994948,0.000736502,0.189091,0.189091,-0.187774,0.0771129,0.0771124,-0.0760223
1.00067,1.00067,3.97866,-0.000990111,-0.000989848,0.000739363,0.0008957,0.000895959,-0.00114124,-0.188581,-0.188581,0.18806,-0.0758374,-0.0758375,0.0761906
1.00066,1.00066,3.97867,0.000901279,0.000901536,-0.00113835,-0.000990111,-0.000989848,0.000739363,0.189139,0.189138,-0.187771,0.0771465,0.0771459,-0.0760213
1.00067,1.00067,3.97866,-0.000984716,-0.000984454,0.000742243,0.000901279,0.000901536,-0.00113835,-0.188599,-0.188599,0.188059,-0.0758301,-0.0758302,0.0761901
1.00066,1.00066,3.97866,0.000906985,0.000907239,-0.00113548,-0.000984716,-0.000984454,0.000742243,0.18917,0.189169,-0.187772,0.0771742,0.0771736,-0.0760214
1.00067,1.00067,3.97865,-0.000979033,-0.000978774,0.000745142,0.000906985,0.000907239,-0.00113548,-0.188602,-0.188601,0.188062,-0.0758154,-0.0758155,0.076191
1.00066,1.00066,3.97866,0.000913261,0.000913513,-0.00113258,-0.000979033,-0.000978774,0.000745142,0.189229,0.189229,-0.187772,0.0772148,0.0772142,-0.076022
1.00067,1.00067,3.97865,-0.000973178,-0.000972921,0.000748006,0.000913261,0.000913513,-0.00113258,-0.188644,-0.188643,0.188058,-0.075815,-0.0758151,0.0761899
1.00066,1.00066,3.97866,0.000919435,0.000919685,-0.0011297,-0.000973178,-0.000972921,0.000748006,0.189261,0.189261,-0.18777,0.0772455,0.0772449,-0.076021
1.00067,1.00067,3.97864,-0.000967095,-0.000966841,0.00075022,0.000919435,0.000919685,-0.0011297,-0.188653,-0.188653,0.187992,-0.0758007,-0.0758008,0.0761624
1.00066,1.00066,3.97865,0.000926084,0.000926332,-0.00112774,-0.000967095,-0.000966841,0.00075022,0.189318,0.189317,-0.187796,0.0772874,0.0772868,-0.0760334
1.00067,1.00067,3.97864,-0.000960921,-0.000960668,0.000752393,0.000926084,0.000926332,-0.00112774,-0.188701,-0.1887,0.188014,-0.0758003,-0.0758004,0.0761677
1.00066,1.00066,3.97865,0.000932545,0.000932791,-0.00112555,-0.000960921,-0.000960668,0.000752393,0.189347,0.189346,-0.187795,0.0773188,0.0773182,-0.0760361
1.00067,1.00067,3.97864,-0.000954713,-0.000954461,0.000754307,0.000932545,0.000932791,-0.00112555,-0.188726,-0.188725,0.187986,-0.0757904,-0.0757905,0.0761534
1.00066,1.00066,3.97865,0.00093931,0.000939554,-0.0011234,-0.000954713,-0.000954461,0.000754307,0.189402,0.189402,-0.18777,0.0773616,0.0773609,-0.0760294
1.00067,1.00067,3.97863,-0.000948365,-0.000948115,0.000756489,0.00093931,0.000939554,-0.0011234,-0.188767,-0.188767,0.187989,-0.0757865,-0.0757866,0.0761518
1.00066,1.00066,3.97864,0.00094586,0.000946103,-0.00112113,-0.000948365,-0.000948115,0.000756489,0.189423,0.189422,-0.187762,0.0773912,0.0773905,-0.0760287
1.00067,1.00067,3.97863,-0.000942089,-0.000941841,0.000758791,0.00094586,0.000946103,-0.00112113,-0.188795,-0.188794,0.187992,-0.0757762,-0.0757763,0.076151
1.00066,1.00066,3.97864,0.000952637,0.000952878,-0.00111876,-0.000942089,-0.000941841,0.000758791,0.189473,0.189472,-0.187755,0.0774329,0.0774323,-0.076028
1.00067,1.00067,3.97863,-0.000937949,-0.000937701,0.000761209,0.000952637,0.000952878,-0.00111876,-0.189059,-0.189058,0.187997,-0.075861,-0.0758611,0.076151
1.00066,1.00066,3.97863,0.000950875,0.000951118,-0.00111631,-0.000937949,-0.000937701,0.000761209,0.188882,0.188882,-0.187752,0.0772104,0.0772098,-0.0760285
1.00067,1.00067,3.97862,-0.000940961,-0.00094071,0.000763741,0.000950875,0.000951118,-0.00111631,-0.189184,-0.189183,0.188006,-0.0759067,-0.0759068,0.0761523
1.00066,1.00066,3.97863,0.000942328,0.000942577,-0.00111375,-0.000940961,-0.00094071,0.000763741,0.188329,0.188329,-0.187749,0.0769798,0.0769794,-0.0760292
1.00067,1.00067,3.97862,-0.000950299,-0.000950041,0.000766311,0.000942328,0.000942577,-0.00111375,-0.189263,-0.189262,0.188006,-0.0759559,-0.0759559,0.0761512
1.00066,1.00066,3.97863,0.000927846,0.000928105,-0.00111117,-0.000950299,-0.000950041,0.000766311,0.187814,0.187815,-0.187748,0.0767441,0.0767438,-0.0760295
1.00067,1.00067,3.97862,-0.000962893,-0.000962627,0.000768915,0.000927846,0.000928105,-0.00111117,-0.189074,-0.189073,0.188008,-0.0759164,-0.0759165,0.076151
1.00066,1.00066,3.97862,0.000916407,0.000916674,-0.00110853,-0.000962893,-0.000962627,0.000768915,0.18793,0.18793,-0.187744,0.0767506,0.0767504,-0.0760294
1.00067,1.00066,3.97861,-0.00097343,-0.000973158,0.000771577,0.000916407,0.000916674,-0.00110853,-0.188984,-0.188983,0.188011,-0.0759173,-0.0759174,0.0761507
1.00066,1.00066,3.97862,0.000906836,0.000907109,-0.00110604,-0.00097343,-0.000973158,0.000771577,0.188027,0.188027,-0.187762,0.076755,0.0767548,-0.0760377
1.00066,1.00066,3.97861,-0.000982179,-0.000981901,0.000774095,0.000906836,0.000907109,-0.00110604,-0.188902,-0.188901,0.188013,-0.0759163,-0.0759163,0.0761512
1.00065,1.00065,3.97862,0.000898954,0.000899233,-0.00110351,-0.000982179,-0.000981901,0.000774095,0.188113,0.188113,-0.18776,0.0767602,0.07676,-0.0760379
1.00066,1.00066,3.97861,-0.000989343,-0.000989059,0.000776657,0.000898954,0.000899233,-0.00110351,-0.18883,-0.188829,0.188016,-0.0759151,-0.0759151,0.0761514
1.00065,1.00065,3.97861,0.00089256,0.000892844,-0.00110093,-0.000989343,-0.000989059,0.000776657,0.18819,0.18819,-0.187759,0.076766,0.0767658,-0.076038
1.00066,1.00066,3.9786,-0.000995113,-0.000994825,0.000778891,0.00089256,0.000892844,-0.00110093,-0.188767,-0.188767,0.187982,-0.0759133,-0.0759133,0.0761371
1.00065,1.00065,3.97861,0.000887498,0.000887786,-0.00109851,-0.000995113,-0.000994825,0.000778891,0.188261,0.188261,-0.18774,0.0767729,0.0767726,-0.076031
1.00066,1.00066,3.9786,-0.000999655,-0.000999362,0.000781311,0.000887498,0.000887786,-0.00109851,-0.188715,-0.188715,0.187982,-0.0759119,-0.075912,0.0761362
1.00065,1.00065,3.97861,0.000883586,0.000883878,-0.00109609,-0.000999655,-0.000999362,0.000781311,0.188324,0.188324,-0.18774,0.0767805,0.0767803,-0.0760315
1.00066,1.00066,3.9786,-0.00100311,-0.00100282,0.00078376,0.000883586,0.000883878,-0.00109609,-0.18867,-0.188669,0.187985,-0.0759101,-0.0759101,0.0761369
1.00065,1.00065,3.9786,0.000880703,0.000880998,-0.00109364,-0.00100311,-0.00100282,0.00078376,0.188382,0.188382,-0.18774,0.0767885,0.0767883,-0.076032
1.00066,1.00066,3.97859,-0.00100562,-0.00100532,0.000786203,0.000880703,0.000880998,-0.00109364,-0.188633,-0.188632,0.187985,-0.0759087,-0.0759087,0.0761364
1.00065,1.00065,3.9786,0.000878699,0.000878997,-0.00109117,-0.00100562,-0.00100532,0.000786203,0.188432,0.188432,-0.187737,0.0767968,0.0767965,-0.0760313
1.00066,1.00066,3.97859,-0.00100731,-0.00100701,0.000788681,0.000878699,0.000878997,-0.00109117,-0.188601,-0.188601,0.187985,-0.0759069,-0.0759069,0.076136
1.00065,1.00065,3.9786,0.000877464,0.000877764,-0.0010887,-0.00100731,-0.00100701,0.000788681,0.188478,0.188478,-0.187738,0.0768056,0.0768054,-0.0760316
1.00066,1.00066,3.97859,-0.0010083,-0.00100799,0.000791164,0.000877464,0.000877764,-0.0010887,-0.188576,-0.188576,0.187986,-0.075905,-0.075905,0.0761362
1.00065,1.00065,3.9786,0.000876895,0.000877197,-0.00108618,-0.0010083,-0.00100799,0.000791164,0.188519,0.188519,-0.187734,0.0768151,0.0768148,-0.0760309
1.00066,1.00066,3.97858,-0.00100855,-0.00100825,0.000793682,0.000876895,0.000877197,-0.00108618,-0.188545,-0.188544,0.187986,-0.0758986,-0.0758987,0.0761358
1.00065,1.00065,3.97859,0.00087699,0.000877294,-0.00108367,-0.00100855,-0.00100825,0.000793682,0.188554,0.188554,-0.187736,0.076824,0.0768238,-0.0760315
1.00065,1.00065,3.97858,-0.00100829,-0.00100798,0.000796193,0.00087699,0.000877294,-0.00108367,-0.188528,-0.188528,0.187987,-0.0758963,-0.0758963,0.076136
1.00064,1.00064,3.97859,0.0008776,0.000877905,-0.00108138,-0.00100829,-0.00100798,0.000796193,0.188589,0.188589,-0.187758,0.0768347,0.0768344,-0.0760404
1.00065,1.00065,3.97858,-0.00100754,-0.00100723,0.000798537,0.0008776,0.000877905,-0.00108138,-0.188514,-0.188514,0.187992,-0.0758933,-0.0758933,0.076138
1.00064,1.00064,3.97859,0.000878729,0.000879036,-0.00107906,-0.00100754,-0.00100723,0.000798537,0.188627,0.188627,-0.187759,0.076848,0.0768478,-0.0760414
1.00065,1.00065,3.97858,-0.0010063,-0.0010061,0.000800891,0.000878729,0.000879036,-0.00107906,-0.188503,-0.188513,0.187995,-0.0758898,-0.0758944,0.0761386
1.00064,1.00064,3.97858,0.000880376,0.000880592,-0.0010767,-0.0010063,-0.0010061,0.000800891,0.188667,0.188669,-0.187759,0.0768639,0.0768645,-0.0760417
1.00065,1.00065,3.97857,-0.00100467,-0.00100446,0.00080288,0.000880376,0.000880592,-0.0010767,-0.188505,-0.188506,0.187958,-0.0758904,-0.0758908,0.0761237
1.00064,1.00064,3.97858,0.00088244,0.000882649,-0.00107453,-0.00100467,-0.00100446,0.00080288,0.188711,0.188711,-0.187741,0.076883,0.0768829,-0.0760345
1.00065,1.00065,3.97857,-0.00100256,-0.00100235,0.000805018,0.00088244,0.000882649,-0.00107453,-0.1885,-0.1885,0.187955,-0.0758864,-0.0758865,0.0761226
1.00064,1.00064,3.97858,0.000884995,0.000885203,-0.00107238,-0.00100256,-0.00100235,0.000805018,0.188756,0.188755,-0.18774,0.0769037,0.0769034,-0.076034
1.00065,1.00065,3.97857,-0.000999978,-0.000999768,0.000807159,0.000884995,0.000885203,-0.00107238,-0.188497,-0.188497,0.187954,-0.0758818,-0.0758818,0.0761221
1.00064,1.00064,3.97858,0.00088803,0.000888238,-0.00107023,-0.000999978,-0.000999768,0.000807159,0.188801,0.188801,-0.187739,0.0769263,0.076926,-0.0760337
1.00065,1.00065,3.97857,-0.000996943,-0.000996733,0.000809312,0.00088803,0.000888238,-0.00107023,-0.188497,-0.188497,0.187955,-0.0758768,-0.0758768,0.0761223
1.00064,1.00064,3.97857,0.000891528,0.000891563,-0.00106807,-0.000996943,-0.000996733,0.000809312,0.188847,0.18883,-0.187738,0.0769508,0.0769435,-0.0760336
1.00065,1.00065,3.97856,-0.000993473,-0.000993355,0.000811481,0.000891528,0.000891563,-0.00106807,-0.1885,-0.188492,0.187955,-0.0758714,-0.0758682,0.0761223
1.00064,1.00064,3.97857,0.000895465,0.000895566,-0.00106591,-0.000993473,-0.000993355,0.000811481,0.188894,0.188892,-0.187739,0.0769769,0.076976,-0.0760338
1.00064,1.00064,3.97856,-0.000989603,-0.000989494,0.000813642,0.000895465,0.000895566,-0.00106591,-0.188507,-0.188506,0.187955,-0.0758659,-0.0758657,0.0761223
1.00064,1.00063,3.97857,0.0008998,0.000899905,-0.00106374,-0.000989603,-0.000989494,0.000813642,0.18894,0.18894,-0.187739,0.0770051,0.0770048,-0.0760337
1.00064,1.00064,3.97856,-0.000985358,-0.000985251,0.000815841,0.0008998,0.000899905,-0.00106374,-0.188516,-0.188516,0.187959,-0.0758594,-0.0758595,0.0761232
1.00063,1.00063,3.97857,0.000904526,0.000904629,-0.00106155,-0.000985358,-0.000985251,0.000815841,0.188988,0.188988,-0.187739,0.0770353,0.077035,-0.0760344
1.00064,1.00064,3.97855,-0.000980758,-0.000980652,0.000818018,0.000904526,0.000904629,-0.00106155,-0.188528,-0.188528,0.187957,-0.0758532,-0.0758533,0.0761226
1.00063,1.00063,3.97856,0.000909601,0.000909703,-0.00105936,-0.000980758,-0.000980652,0.000818018,0.189036,0.189035,-0.187738,0.0770664,0.077066,-0.076034
1.00064,1.00064,3.97855,-0.000975844,-0.00097574,0.000820199,0.000909601,0.000909703,-0.00105936,-0.188545,-0.188544,0.187956,-0.0758469,-0.075847,0.0761223
1.00063,1.00063,3.97856,0.000914975,0.000915075,-0.0010574,-0.000975844,-0.00097574,0.000820199,0.189082,0.189082,-0.18776,0.0770989,0.0770985,-0.0760428
1.00064,1.00064,3.97855,-0.000970651,-0.000970548,0.000822207,0.000914975,0.000915075,-0.0010574,-0.188563,-0.188562,0.187961,-0.0758399,-0.0758399,0.0761241
1.00063,1.00063,3.97856,0.000920632,0.000920729,-0.00105542,-0.000970651,-0.000970548,0.000822207,0.189128,0.189128,-0.187762,0.0771325,0.077132,-0.0760438
1.00064,1.00064,3.97855,-0.000965216,-0.000965116,0.000824191,0.000920632,0.000920729,-0.00105542,-0.188585,-0.188585,0.187961,-0.0758332,-0.0758332,0.0761241
1.00063,1.00063,3.97856,0.00092651,0.000926604,-0.00105343,-0.000965216,-0.000965116,0.000824191,0.189173,0.189172,-0.187762,0.077167,0.0771666,-0.0760435
1.00064,1.00064,3.97855,-0.000959577,-0.000959479,0.000825834,0.00092651,0.000926604,-0.00105343,-0.188609,-0.188608,0.187926,-0.0758259,-0.075826,0.07611
1.00063,1.00063,3.97855,0.000932417,0.000932508,-0.00105162,-0.000959577,-0.000959479,0.000825834,0.189199,0.189199,-0.187745,0.0771951,0.0771947,-0.0760369
1.00064,1.00064,3.97854,-0.000953855,-0.00095376,0.000827606,0.000932417,0.000932508,-0.00105162,-0.188627,-0.188627,0.187923,-0.0758158,-0.0758159,0.0761087
1.00063,1.00063,3.97855,0.000938698,0.000938787,-0.00104983,-0.000953855,-0.00095376,0.000827606,0.189255,0.189255,-0.187744,0.0772361,0.0772357,-0.0760363
1.00064,1.00064,3.97854,-0.00094794,-0.000947848,0.000829398,0.000938698,0.000938787,-0.00104983,-0.188664,-0.188664,0.187923,-0.0758116,-0.0758117,0.0761089
1.00063,1.00063,3.97855,0.000944856,0.000944941,-0.00104805,-0.00094794,-0.000947848,0.000829398,0.18928,0.189279,-0.187744,0.0772652,0.0772647,-0.0760365
1.00064,1.00064,3.97854,-0.000941909,-0.000941821,0.000831185,0.000944856,0.000944941,-0.00104805,-0.188677,-0.188676,0.187923,-0.0757973,-0.0757974,0.0761089
1.00063,1.00063,3.97855,0.000951384,0.000951466,-0.00104626,-0.000941909,-0.000941821,0.000831185,0.189329,0.189329,-0.187744,0.0773053,0.0773048,-0.0760365
1.00064,1.00064,3.97854,-0.000935891,-0.000935806,0.000832973,0.000951384,0.000951466,-0.00104626,-0.188728,-0.188727,0.187923,-0.0757974,-0.0757975,0.0761089
1.00063,1.00063,3.97855,0.000957612,0.00095769,-0.00104447,-0.000935891,-0.000935806,0.000832973,0.18935,0.18935,-0.187744,0.0773345,0.077334,-0.0760365
1.00064,1.00064,3.97853,-0.000929837,-0.000929755,0.000834761,0.000957612,0.00095769,-0.00104447,-0.188745,-0.188744,0.187923,-0.0757837,-0.0757838,0.0761089
1.00063,1.00063,3.97854,0.000964109,0.000964184,-0.00104268,-0.000929837,-0.000929755,0.000834761,0.189395,0.189394,-0.187744,0.0773736,0.077373,-0.0760363
1.00064,1.00064,3.97853,-0.000923883,-0.000923804,0.000836547,0.000964109,0.000964184,-0.00104268,-0.188799,-0.188799,0.187923,-0.0757842,-0.0757843,0.0761087
1.00063,1.00063,3.97854,0.000970214,0.000970285,-0.00104089,-0.000923883,-0.000923804,0.000836547,0.18941,0.189409,-0.187744,0.0774012,0.0774006,-0.0760363
1.00064,1.00064,3.97853,-0.00091798,-0.000918015,0.000838338,0.000970214,0.000970285,-0.00104089,-0.188819,-0.18883,0.187923,-0.075771,-0.0757755,0.0761089
1.00063,1.00063,3.97854,0.000973116,0.000973093,-0.00103911,-0.00091798,-0.000918015,0.000838338,0.18911,0.189111,-0.187744,0.0773013,0.0773015,-0.0760365
1.00064,1.00064,3.97853,-0.000918268,-0.000918295,0.000840126,0.000973116,0.000973093,-0.00103911,-0.189138,-0.189139,0.187923,-0.0758841,-0.0758845,0.0761089
1.00063,1.00063,3.97854,0.000967226,0.000967197,-0.00103732,-0.000918268,-0.000918295,0.000840126,0.188549,0.188549,-0.187744,0.0770784,0.077078,-0.0760365
