q_x,q_y,q_z,dq_x,dq_y,dq_z,omega_x,omega_y,omega_z,domega_x,domega_y,domega_z,w_hat_x,w_hat_y,w_hat_z
3.85799e-06,-3.85919e-06,5.9995e-12,-0.000194882,0.000194865,1.96357e-11,-0.000197767,0.00019775,1.99338e-11,0.000288487,-0.000288449,-2.98099e-11,5.81018e-07,-5.82066e-07,-6.40526e-10
3.07147e-06,-3.07272e-06,6.04763e-12,-0.000181545,0.00018153,1.61165e-11,-0.00018428,0.000184265,1.64044e-11,0.00027346,-0.000273424,-2.87885e-11,5.50754e-07,-5.51749e-07,-6.07166e-10
2.34172e-06,-2.34303e-06,6.08095e-12,-0.000168912,0.000168899,1.28059e-11,-0.000171503,0.00017149,1.30722e-11,0.000259089,-0.000259057,-2.663e-11,5.21812e-07,-5.22758e-07,-5.75259e-10
1.66566e-06,-1.66702e-06,6.10043e-12,-0.000156952,0.00015694,9.69754e-12,-0.000159406,0.000159394,9.93501e-12,0.000245352,-0.00024532,-2.37474e-11,4.94145e-07,-4.95038e-07,-5.44754e-10
1.04036e-06,-1.04176e-06,6.10701e-12,-0.000145635,0.000145625,6.7619e-12,-0.000147957,0.000147946,6.98939e-12,0.00023222,-0.000232192,-2.27489e-11,4.67697e-07,-4.68546e-07,-5.156e-10
4.63008e-07,-4.64433e-07,6.10156e-12,-0.000134932,0.000134923,4.018e-12,-0.000137129,0.000137119,4.23021e-12,0.000219675,-0.000219648,-2.1221e-11,4.42433e-07,-4.43235e-07,-4.87749e-10
-2.33641e-07,2.32177e-07,6.09012e-12,-0.000137545,0.000137536,6.88252e-12,-0.000137862,0.000137853,1.99086e-12,3.17252e-05,-3.17104e-05,4.89166e-10,6.4847e-08,-6.49434e-08,-7.16405e-11
-9.29822e-07,9.28323e-07,6.06745e-12,-0.00013833,0.000138322,2.43189e-13,-0.00013832,0.000138312,-2.50848e-13,-9.71553e-07,9.83672e-07,4.94037e-11,-1.78625e-09,1.81535e-09,1.79234e-12
-1.62142e-06,1.61988e-06,6.07001e-12,-0.000138322,0.000138314,-1.47942e-13,-0.00013832,0.000138312,-6.31672e-14,-1.7534e-07,1.78376e-07,-8.47749e-12,-3.56522e-10,3.63798e-10,3.67706e-13
-2.31302e-06,2.31144e-06,6.07351e-12,-0.000138321,0.000138312,1.37237e-13,-0.00013832,0.000138312,1.24514e-13,-3.48944e-08,3.56699e-08,1.27231e-12,-7.09406e-11,7.27596e-11,8.52651e-14
-2.99905e-06,2.99743e-06,6.04151e-12,-0.000137889,0.000137881,-2.64807e-12,-0.000137948,0.000137941,-2.1167e-12,5.95944e-06,-5.94859e-06,-5.31376e-11,1.19708e-08,-1.19708e-08,-1.33298e-11
-3.67907e-06,3.67743e-06,5.99835e-12,-0.000137185,0.000137178,-4.94483e-12,-0.0001373,0.000137293,-4.35501e-12,1.1568e-05,-1.1557e-05,-5.8982e-11,2.32667e-08,-2.32885e-08,-2.58051e-11
-4.35174e-06,4.35007e-06,5.9441e-12,-0.000136207,0.000136201,-7.19247e-12,-0.000136378,0.000136372,-6.58672e-12,1.70832e-05,-1.70716e-05,-6.05752e-11,3.43734e-08,-3.44153e-08,-3.80513e-11
-5.0157e-06,5.01401e-06,5.87884e-12,-0.000134957,0.000134952,-9.41269e-12,-0.000135183,0.000135177,-8.80816e-12,2.25507e-05,-2.25384e-05,-6.04526e-11,4.53838e-08,-4.54456e-08,-5.01839e-11
-5.66963e-06,5.66792e-06,5.80269e-12,-0.000133438,0.000133433,-1.16134e-11,-0.000133717,0.000133712,-1.10155e-11,2.79695e-05,-2.79574e-05,-5.97918e-11,5.62959e-08,-5.63796e-08,-6.22062e-11
-6.31222e-06,6.3105e-06,5.71577e-12,-0.000131651,0.000131647,-1.38008e-11,-0.000131984,0.00013198,-1.32049e-11,3.33322e-05,-3.33197e-05,-5.95836e-11,6.70952e-08,-6.71989e-08,-7.41061e-11
-6.94219e-06,6.94045e-06,5.61823e-12,-0.000129601,0.000129598,-1.59596e-11,-0.000129987,0.000129984,-1.53729e-11,3.8628e-05,-3.86152e-05,-5.8678e-11,7.776e-08,-7.78837e-08,-8.58549e-11
-7.55827e-06,7.55653e-06,5.51022e-12,-0.000127292,0.000127289,-1.80926e-11,-0.00012773,0.000127727,-1.75157e-11,4.3847e-05,-4.3834e-05,-5.76862e-11,8.82701e-08,-8.84138e-08,-9.74332e-11
-8.15924e-06,8.15749e-06,5.39193e-12,-0.000124728,0.000124726,-2.01988e-11,-0.000125218,0.000125216,-1.96296e-11,4.89784e-05,-4.89645e-05,-5.69207e-11,9.86038e-08,-9.87657e-08,-1.08818e-10
-8.74388e-06,8.74214e-06,5.26356e-12,-0.000121915,0.000121914,-2.22678e-11,-0.000122455,0.000122454,-2.1711e-11,5.40113e-05,-5.39966e-05,-5.5675e-11,1.08739e-07,-1.08919e-07,-1.19982e-10
-9.31105e-06,9.3093e-06,5.12533e-12,-0.000118858,0.000118857,-2.43088e-11,-0.000119447,0.000119447,-2.3756e-11,5.89349e-05,-5.89223e-05,-5.52784e-11,1.18654e-07,-1.18858e-07,-1.30909e-10
-9.85958e-06,9.85784e-06,4.97748e-12,-0.000115563,0.000115563,-2.62956e-11,-0.000116201,0.000116201,-2.57609e-11,6.37437e-05,-6.373e-05,-5.34787e-11,1.28339e-07,-1.28559e-07,-1.41574e-10
-1.03884e-05,1.03867e-05,4.82026e-12,-0.000112038,0.000112038,-2.82487e-11,-0.000112722,0.000112722,-2.7722e-11,6.84224e-05,-6.84086e-05,-5.26744e-11,1.37761e-07,-1.37999e-07,-1.51955e-10
-1.08964e-05,1.08947e-05,4.65394e-12,-0.000108288,0.000108289,-3.01557e-11,-0.000109017,0.000109018,-2.96359e-11,7.29648e-05,-7.29512e-05,-5.19812e-11,1.46909e-07,-1.47165e-07,-1.62034e-10
-1.13827e-05,1.1381e-05,4.47881e-12,-0.000104321,0.000104323,-3.20018e-11,-0.000105095,0.000105097,-3.14989e-11,7.73616e-05,-7.73476e-05,-5.02906e-11,1.55764e-07,-1.56037e-07,-1.71786e-10
-1.18462e-05,1.18445e-05,4.29519e-12,-0.000100146,0.000100149,-3.37964e-11,-0.000100962,0.000100965,-3.33075e-11,8.1604e-05,-8.15907e-05,-4.88884e-11,1.64307e-07,-1.64599e-07,-1.81197e-10
-1.2286e-05,1.22843e-05,4.10339e-12,-9.57707e-05,9.5774e-05,-3.55263e-11,-9.66275e-05,9.66307e-05,-3.50582e-11,8.56829e-05,-8.56689e-05,-4.68116e-11,1.72522e-07,-1.72828e-07,-1.90242e-10
-1.27012e-05,1.26996e-05,3.90375e-12,-9.12037e-05,9.12078e-05,-3.71995e-11,-9.20997e-05,9.21035e-05,-3.67476e-11,8.9591e-05,-8.95771e-05,-4.51899e-11,1.80393e-07,-1.80714e-07,-1.98911e-10
-1.3091e-05,1.30894e-05,3.69664e-12,-8.64544e-05,8.64591e-05,-3.88059e-11,-8.73876e-05,8.73921e-05,-3.83723e-11,9.33184e-05,-9.33054e-05,-4.33593e-11,1.879e-07,-1.88237e-07,-2.07178e-10
-1.34546e-05,1.34531e-05,3.48243e-12,-8.15321e-05,8.15375e-05,-4.03445e-11,-8.25007e-05,8.25059e-05,-3.99289e-11,9.68602e-05,-9.68466e-05,-4.15588e-11,1.95033e-07,-1.95383e-07,-2.15033e-10
-1.37914e-05,1.37898e-05,3.26151e-12,-7.64468e-05,7.64528e-05,-4.18068e-11,-7.74489e-05,7.74547e-05,-4.14143e-11,0.000100209,-0.000100195,-3.92537e-11,2.01777e-07,-2.0214e-07,-2.22458e-10
-1.41005e-05,1.4099e-05,3.03427e-12,-7.12086e-05,7.12152e-05,-4.32002e-11,-7.22421e-05,7.22486e-05,-4.28251e-11,0.000103356,-0.000103343,-3.75053e-11,2.08115e-07,-2.08493e-07,-2.29438e-10
-1.43815e-05,1.438e-05,2.80115e-12,-6.58279e-05,6.58352e-05,-4.45137e-11,-6.68909e-05,6.6898e-05,-4.41581e-11,0.000106297,-0.000106284,-3.55647e-11,2.14039e-07,-2.14428e-07,-2.3596e-10
-1.46336e-05,1.46322e-05,2.56257e-12,-6.03156e-05,6.03235e-05,-4.57427e-11,-6.14059e-05,6.14136e-05,-4.54106e-11,0.000109025,-0.000109013,-3.32057e-11,2.19534e-07,-2.19935e-07,-2.42008e-10
-1.48565e-05,1.48552e-05,2.31898e-12,-5.46827e-05,5.46911e-05,-4.68904e-11,-5.5798e-05,5.58064e-05,-4.65799e-11,0.000111535,-0.000111524,-3.10487e-11,2.2459e-07,-2.25002e-07,-2.47574e-10
-1.50497e-05,1.50484e-05,2.07083e-12,-4.89404e-05,4.89494e-05,-4.79506e-11,-5.00786e-05,5.00875e-05,-4.76628e-11,0.000113822,-0.000113811,-2.8786e-11,2.29196e-07,-2.29617e-07,-2.52643e-10
-1.52128e-05,1.52116e-05,1.81861e-12,-4.31002e-05,4.31098e-05,-4.89197e-11,-4.4259e-05,4.42685e-05,-4.86564e-11,0.000115882,-0.00011587,-2.63271e-11,2.33345e-07,-2.33774e-07,-2.57208e-10
-1.53455e-05,1.53443e-05,1.56279e-12,-3.71738e-05,3.7184e-05,-4.97955e-11,-3.83509e-05,3.83609e-05,-4.95588e-11,0.00011771,-0.000117699,-2.36691e-11,2.37027e-07,-2.37465e-07,-2.61257e-10
-1.54475e-05,1.54464e-05,1.30387e-12,-3.11731e-05,3.11838e-05,-5.05787e-11,-3.23661e-05,3.23767e-05,-5.03671e-11,0.000119302,-0.000119291,-2.1162e-11,2.40234e-07,-2.40678e-07,-2.64784e-10
-1.55186e-05,1.55175e-05,1.04235e-12,-2.511e-05,2.51212e-05,-5.12658e-11,-2.63166e-05,2.63276e-05,-5.10793e-11,0.000120655,-0.000120645,-1.86432e-11,2.42961e-07,-2.43412e-07,-2.67782e-10
-1.55586e-05,1.55576e-05,7.78742e-13,-1.89968e-05,1.90084e-05,-5.18534e-11,-2.02144e-05,2.02259e-05,-5.16935e-11,0.000121768,-0.000121758,-1.59841e-11,2.45203e-07,-2.45659e-07,-2.70244e-10
-1.55676e-05,1.55666e-05,5.13565e-13,-1.28455e-05,1.28575e-05,-5.23402e-11,-1.40718e-05,1.40838e-05,-5.22074e-11,0.000122637,-0.000122627,-1.32803e-11,2.46953e-07,-2.47414e-07,-2.72165e-10
-1.55454e-05,1.55445e-05,2.4735e-13,-6.66849e-06,6.68098e-06,-5.27247e-11,-7.9011e-06,7.91349e-06,-5.26192e-11,0.00012326,-0.000123252,-1.05498e-11,2.4821e-07,-2.48674e-07,-2.73543e-10
-1.54921e-05,1.54912e-05,-1.93775e-14,-4.7818e-07,4.91064e-07,-5.30059e-11,-1.71455e-06,1.72736e-06,-5.29279e-11,0.000123637,-0.000123629,-7.80098e-12,2.48971e-07,-2.49437e-07,-2.74373e-10
-1.54078e-05,1.5407e-05,-2.86075e-13,5.71309e-06,-5.69983e-06,-5.31814e-11,4.47542e-06,-4.46223e-06,-5.31317e-11,0.000123767,-0.000123759,-4.96947e-12,2.49233e-07,-2.49701e-07,-2.74654e-10
-1.52927e-05,1.5292e-05,-5.52201e-13,1.18929e-05,-1.18793e-05,-5.32511e-11,1.06564e-05,-1.06429e-05,-5.32294e-11,0.000123649,-0.000123642,-2.16815e-12,2.48997e-07,-2.49466e-07,-2.74385e-10
-1.5147e-05,1.51464e-05,-8.17205e-13,1.8049e-05,-1.80351e-05,-5.32126e-11,1.68161e-05,-1.68023e-05,-5.32198e-11,0.000123284,-0.000123278,7.13096e-13,2.48264e-07,-2.48732e-07,-2.73569e-10
-1.49711e-05,1.49705e-05,-1.08054e-12,2.41689e-05,-2.41547e-05,-5.30669e-11,2.29422e-05,-2.29281e-05,-5.31024e-11,0.000122673,-0.000122667,3.55094e-12,2.47033e-07,-2.475e-07,-2.72204e-10
-1.47651e-05,1.47647e-05,-1.34168e-12,3.02406e-05,-3.02261e-05,-5.28142e-11,2.90224e-05,-2.9008e-05,-5.28773e-11,0.000121815,-0.00012181,6.3145e-12,2.45308e-07,-2.45774e-07,-2.70295e-10
-1.45297e-05,1.45293e-05,-1.60006e-12,3.62517e-05,-3.6237e-05,-5.24509e-11,3.50446e-05,-3.50299e-05,-5.25433e-11,0.000120715,-0.00012071,9.24683e-12,2.43094e-07,-2.43555e-07,-2.67847e-10
-1.42652e-05,1.42649e-05,-1.85514e-12,4.21903e-05,-4.21754e-05,-5.19796e-11,4.09966e-05,-4.09817e-05,-5.21011e-11,0.000119373,-0.000119369,1.21503e-11,2.40393e-07,-2.4085e-07,-2.64861e-10
-1.39722e-05,1.39719e-05,-2.1064e-12,4.80446e-05,-4.80295e-05,-5.14011e-11,4.68667e-05,-4.68516e-05,-5.15509e-11,0.000117792,-0.000117788,1.49714e-11,2.37209e-07,-2.37663e-07,-2.61346e-10
1.63243e-05,-1.63193e-05,-2.39129e-12,0.00237272,-0.00237231,-9.70059e-10,0.00205101,-0.00205065,-5.4825e-11,0.0321712,-0.0321658,-9.15234e-08,6.46206e-05,-6.47345e-05,-7.12058e-08
2.48757e-05,-2.48693e-05,-1.94322e-12,0.00198274,-0.0019824,7.8579e-10,0.00193743,-0.0019371,-8.05427e-12,0.00453085,-0.00453003,7.93844e-08,9.26471e-06,-9.28124e-06,-1.02058e-08
3.29374e-05,-3.29297e-05,-1.38645e-12,0.00182079,-0.00182049,1.9285e-10,0.00182907,-0.00182876,3.04401e-11,-0.000827477,0.000827237,1.62409e-08,-1.6386e-06,1.64122e-06,1.80859e-09
4.05324e-05,-4.05235e-05,-7.45808e-13,0.00170752,-0.00170724,9.6889e-11,0.00172571,-0.00172543,6.17404e-11,-0.00181897,0.00181854,3.51486e-09,-3.6578e-06,3.664e-06,4.03313e-09
4.76829e-05,-4.76729e-05,-4.41397e-14,0.00160777,-0.00160751,9.56066e-11,0.00162718,-0.00162691,8.6706e-11,-0.00194019,0.00193975,8.90063e-10,-3.9064e-06,3.91307e-06,4.30663e-09
5.44102e-05,-5.43991e-05,7.00321e-13,0.00151436,-0.00151412,1.08924e-10,0.00153327,-0.00153302,1.06215e-10,-0.00189039,0.00188996,2.70919e-10,-3.80701e-06,3.8135e-06,4.19661e-09
3.0703e-05,-3.06958e-05,1.58152e-12,-0.000897542,0.000897395,1.04869e-09,-0.000558298,0.000558204,1.29934e-10,-0.0339244,0.0339191,9.1876e-08,-6.81513e-05,6.82721e-05,7.5098e-08
2.83638e-05,-2.8357e-05,2.11404e-12,-0.00059031,0.000590209,-6.66244e-10,-0.000528148,0.000528059,1.22472e-10,-0.00621617,0.00621501,-7.88716e-08,-1.26589e-05,1.26813e-05,1.39487e-08
2.61549e-05,-2.61486e-05,2.61021e-12,-0.00050718,0.000507093,-4.32772e-11,-0.000499355,0.000499269,1.15046e-10,-0.000782589,0.000782422,-1.58323e-08,-1.60404e-06,1.60686e-06,1.767e-09
2.40705e-05,-2.40645e-05,3.07083e-12,-0.000469033,0.000468952,7.54487e-11,-0.000471866,0.000471784,1.07699e-10,0.000283251,-0.000283222,-3.22507e-09,5.64876e-07,-5.65902e-07,-6.23011e-10
2.21047e-05,-2.2099e-05,3.4967e-12,-0.000440869,0.000440792,9.34465e-11,-0.000445632,0.000445554,1.00462e-10,0.000476339,-0.000476268,-7.01561e-10,9.58222e-07,-9.59932e-07,-1.05643e-09
2.02519e-05,-2.02466e-05,3.88892e-12,-0.000415649,0.000415576,9.13719e-11,-0.000420606,0.000420532,9.33714e-11,0.000495635,-0.000495564,-1.99955e-10,9.97978e-07,-9.99768e-07,-1.10025e-09
1.85069e-05,-1.85018e-05,4.24846e-12,-0.000391931,0.000391862,8.5475e-11,-0.000396741,0.00039667,8.64468e-11,0.000480925,-0.000480854,-9.71778e-11,9.68532e-07,-9.70263e-07,-1.06778e-09
1.68644e-05,-1.68597e-05,4.57654e-12,-0.00036939,0.000369323,7.89467e-11,-0.000373991,0.000373924,7.97142e-11,0.000460132,-0.000460067,-7.67582e-11,9.26691e-07,-9.28354e-07,-1.02167e-09
1.53196e-05,-1.53152e-05,4.87437e-12,-0.000347925,0.000347862,7.251e-11,-0.000352313,0.00035225,7.3192e-11,0.000438827,-0.000438758,-6.82023e-11,8.83792e-07,-8.85364e-07,-9.74367e-10
1.38678e-05,-1.38636e-05,5.1432e-12,-0.000327485,0.000327424,6.62317e-11,-0.000331665,0.000331605,6.68949e-11,0.000418091,-0.000418028,-6.63225e-11,8.42032e-07,-8.43535e-07,-9.28338e-10
1.25043e-05,-1.25004e-05,5.38422e-12,-0.000308025,0.000307967,6.01786e-11,-0.000312006,0.000311948,6.08286e-11,0.000398129,-0.000398071,-6.49938e-11,8.01829e-07,-8.03266e-07,-8.84025e-10
1.1225e-05,-1.12213e-05,5.59873e-12,-0.000289506,0.000289451,5.43729e-11,-0.000293295,0.00029324,5.50038e-11,0.000378959,-0.000378901,-6.30931e-11,7.63222e-07,-7.64583e-07,-8.41467e-10
1.00255e-05,-1.00221e-05,5.78799e-12,-0.000271889,0.000271837,4.88152e-11,-0.000275495,0.000275443,4.94252e-11,0.000360561,-0.000360506,-6.10028e-11,7.2617e-07,-7.27465e-07,-8.00622e-10
8.90193e-06,-8.89874e-06,5.95326e-12,-0.000255138,0.000255089,4.35025e-11,-0.000258567,0.000258518,4.40956e-11,0.000342913,-0.000342863,-5.93081e-11,6.90627e-07,-6.91864e-07,-7.61442e-10
7.85045e-06,-7.84747e-06,6.0958e-12,-0.000239217,0.00023917,3.84718e-11,-0.000242477,0.00024243,3.90172e-11,0.000325994,-0.000325945,-5.45413e-11,6.56553e-07,-6.57725e-07,-7.23869e-10
6.86738e-06,-6.86461e-06,6.21684e-12,-0.000224091,0.000224047,3.3681e-11,-0.000227189,0.000227144,3.41884e-11,0.000309776,-0.000309728,-5.07367e-11,6.23892e-07,-6.25001e-07,-6.87855e-10
5.94923e-06,-5.94664e-06,6.31758e-12,-0.000209727,0.000209685,2.91238e-11,-0.00021267,0.000212627,2.96079e-11,0.000294234,-0.000294189,-4.84144e-11,5.9259e-07,-5.93645e-07,-6.53348e-10
5.09263e-06,-5.09022e-06,6.39923e-12,-0.000196093,0.000196053,2.48169e-11,-0.000198886,0.000198846,2.5273e-11,0.000279348,-0.000279304,-4.56122e-11,5.6261e-07,-5.6361e-07,-6.20293e-10
4.29437e-06,-4.29213e-06,6.46293e-12,-0.000183157,0.000183119,2.07599e-11,-0.000185808,0.00018577,2.11797e-11,0.000265094,-0.000265051,-4.19851e-11,5.33902e-07,-5.3485e-07,-5.88638e-10
3.55139e-06,-3.54931e-06,6.50982e-12,-0.00017089,0.000170854,1.69261e-11,-0.000173404,0.000173368,1.73229e-11,0.00025145,-0.000251409,-3.9682e-11,5.06425e-07,-5.07322e-07,-5.58344e-10
2.86074e-06,-2.85881e-06,6.54097e-12,-0.000159262,0.000159228,1.33401e-11,-0.000161646,0.000161612,1.36969e-11,0.000238395,-0.000238356,-3.56737e-11,4.80133e-07,-4.80983e-07,-5.29351e-10
2.21962e-06,-2.21784e-06,6.55746e-12,-0.000148246,0.000148214,9.96444e-12,-0.000150505,0.000150473,1.02954e-11,0.000225907,-0.00022587,-3.30918e-11,4.54982e-07,-4.55788e-07,-5.0162e-10
1.62535e-06,-1.6237e-06,6.56026e-12,-0.000137815,0.000137785,6.80456e-12,-0.000139955,0.000139924,7.11099e-12,0.000213967,-0.000213931,-3.06424e-11,4.30935e-07,-4.31695e-07,-4.75106e-10
9.07428e-07,-9.05946e-07,6.55885e-12,-0.000140935,0.000140904,9.64693e-12,-0.000141165,0.000141133,4.70637e-12,2.29552e-05,-2.29599e-05,4.94057e-10,4.7201e-08,-4.73046e-08,-5.22178e-11
1.8769e-07,-1.86376e-07,6.54532e-12,-0.000142195,0.000142162,2.77662e-12,-0.000142092,0.00014206,2.29603e-12,-1.0239e-05,1.02265e-05,4.80594e-11,-2.04473e-08,2.046e-08,2.23359e-11
-3.61913e-07,3.63095e-07,6.51704e-12,-0.000129668,0.000129638,-5.95088e-12,-0.000131368,0.000131338,-2.98874e-13,0.000170009,-0.000169982,-5.65201e-10,3.41433e-07,-3.42037e-07,-3.7643e-10
-1.02447e-06,1.02549e-06,6.47812e-12,-0.000131475,0.000131444,8.2754e-13,-0.000131749,0.000131718,-2.73859e-12,2.74584e-05,-2.74622e-05,3.56613e-10,5.60194e-08,-5.61377e-08,-6.19256e-11
-1.68321e-06,1.68408e-06,6.46614e-12,-0.000131694,0.000131663,-1.99448e-12,-0.000131749,0.000131718,-2.5693e-12,5.50769e-06,-5.5076e-06,5.74825e-11,1.1205e-08,-1.12268e-08,-1.23723e-11
-2.34196e-06,2.34267e-06,6.455e-12,-0.000131738,0.000131707,-2.25477e-12,-0.000131749,0.000131718,-2.40001e-12,1.10153e-06,-1.10117e-06,1.45237e-11,2.24099e-09,-2.24463e-09,-2.46203e-12
-2.99456e-06,2.99511e-06,6.40584e-12,-0.000131271,0.00013124,-5.36743e-12,-0.000131339,0.000131308,-4.8223e-12,6.79382e-06,-6.80016e-06,-5.45124e-11,1.36515e-08,-1.36915e-08,-1.51967e-11
-3.64117e-06,3.64156e-06,6.34469e-12,-0.000130546,0.000130514,-7.84822e-12,-0.000130667,0.000130635,-7.2357e-12,1.21296e-05,-1.21355e-05,-6.12529e-11,2.43981e-08,-2.44581e-08,-2.70699e-11
-4.28049e-06,4.28072e-06,6.27168e-12,-0.000129559,0.000129527,-1.02591e-11,-0.000129733,0.000129701,-9.63602e-12,1.73776e-05,-1.7384e-05,-6.23124e-11,3.49664e-08,-3.50483e-08,-3.8721e-11
-4.91126e-06,4.91133e-06,6.18692e-12,-0.000128314,0.000128282,-1.26459e-11,-0.00012854,0.000128508,-1.20191e-11,2.25786e-05,-2.25832e-05,-6.26796e-11,4.54402e-08,-4.55384e-08,-5.02638e-11
-5.53221e-06,5.53211e-06,6.09057e-12,-0.000126812,0.00012678,-1.50007e-11,-0.00012709,0.000127057,-1.43806e-11,2.77317e-05,-2.77354e-05,-6.20055e-11,5.58175e-08,-5.59339e-08,-6.16964e-11
-6.14209e-06,6.14182e-06,5.98279e-12,-0.000125057,0.000125024,-1.73297e-11,-0.000125385,0.000125353,-1.67169e-11,3.28288e-05,-3.28317e-05,-6.12795e-11,6.60821e-08,-6.62167e-08,-7.30047e-11
-6.73968e-06,6.73926e-06,5.86378e-12,-0.000123051,0.000123019,-1.96266e-11,-0.00012343,0.000123397,-1.90234e-11,3.78608e-05,-3.78613e-05,-6.03237e-11,7.62157e-08,-7.63648e-08,-8.41673e-11
-7.3238e-06,7.32321e-06,5.73374e-12,-0.000120799,0.000120767,-2.18924e-11,-0.000121228,0.000121195,-2.12965e-11,4.2817e-05,-4.2816e-05,-5.95952e-11,8.61965e-08,-8.6362e-08,-9.5163e-11
-7.89327e-06,7.89252e-06,5.59289e-12,-0.000118306,0.000118274,-2.41211e-11,-0.000118783,0.000118751,-2.3532e-11,4.76873e-05,-4.76851e-05,-5.89104e-11,9.60044e-08,-9.61863e-08,-1.05969e-10
-8.44695e-06,8.44604e-06,5.44149e-12,-0.000115576,0.000115544,-2.63014e-11,-0.000116101,0.000116069,-2.57256e-11,5.24618e-05,-5.24585e-05,-5.75788e-11,1.0562e-07,-1.05818e-07,-1.16559e-10
-8.98374e-06,8.98267e-06,5.27981e-12,-0.000112615,0.000112583,-2.84397e-11,-0.000113186,0.000113155,-2.78738e-11,5.71315e-05,-5.71273e-05,-5.659e-11,1.15024e-07,-1.15238e-07,-1.26919e-10
-9.50256e-06,9.50134e-06,5.10814e-12,-0.000109429,0.000109397,-3.05291e-11,-0.000110046,0.000110014,-2.99722e-11,6.16866e-05,-6.16817e-05,-5.56879e-11,1.24197e-07,-1.24428e-07,-1.37025e-10
-1.00024e-05,1.0001e-05,4.92677e-12,-0.000106024,0.000105992,-3.25545e-11,-0.000106685,0.000106654,-3.20173e-11,6.61204e-05,-6.61125e-05,-5.37161e-11,1.33126e-07,-1.33368e-07,-1.46857e-10
-1.04822e-05,1.04807e-05,4.73603e-12,-0.000102406,0.000102376,-3.45294e-11,-0.000103111,0.00010308,-3.40051e-11,7.04197e-05,-7.04116e-05,-5.24281e-11,1.41785e-07,-1.42043e-07,-1.56394e-10
-1.0941e-05,1.09394e-05,4.53628e-12,-9.85844e-05,9.85542e-05,-3.64427e-11,-9.93302e-05,9.92999e-05,-3.59315e-11,7.4579e-05,-7.45701e-05,-5.11188e-11,1.50161e-07,-1.50434e-07,-1.6562e-10
-1.1378e-05,1.13762e-05,4.32786e-12,-9.45652e-05,9.45355e-05,-3.8284e-11,-9.53511e-05,9.53213e-05,-3.77937e-11,7.85892e-05,-7.85789e-05,-4.90331e-11,1.58238e-07,-1.58523e-07,-1.74513e-10
-1.17922e-05,1.17903e-05,4.11115e-12,-9.03569e-05,9.03278e-05,-4.00622e-11,-9.11813e-05,9.11521e-05,-3.95874e-11,8.24423e-05,-8.24308e-05,-4.74836e-11,1.65997e-07,-1.66296e-07,-1.83059e-10
-1.21828e-05,1.21807e-05,3.88656e-12,-8.59678e-05,8.59394e-05,-4.1764e-11,-8.68291e-05,8.68006e-05,-4.13091e-11,8.61304e-05,-8.61173e-05,-4.54908e-11,1.73425e-07,-1.73734e-07,-1.91237e-10
-1.25491e-05,1.25469e-05,3.65449e-12,-8.14068e-05,8.13792e-05,-4.33911e-11,-8.23033e-05,8.22755e-05,-4.29551e-11,8.9646e-05,-8.96324e-05,-4.36041e-11,1.80506e-07,-1.80828e-07,-1.99034e-10
-1.28902e-05,1.28879e-05,3.41537e-12,-7.66831e-05,7.66562e-05,-4.49357e-11,-7.76129e-05,7.75859e-05,-4.45227e-11,9.29827e-05,-9.29677e-05,-4.13e-11,1.87226e-07,-1.87558e-07,-2.06431e-10
-1.32056e-05,1.32032e-05,3.16965e-12,-7.18059e-05,7.17799e-05,-4.63976e-11,-7.27672e-05,7.27411e-05,-4.60079e-11,9.61333e-05,-9.61168e-05,-3.89686e-11,1.93571e-07,-1.93912e-07,-2.13416e-10
-1.34946e-05,1.3492e-05,2.91778e-12,-6.67851e-05,6.676e-05,-4.77772e-11,-6.77761e-05,6.77508e-05,-4.74076e-11,9.90916e-05,-9.90739e-05,-3.69506e-11,1.99529e-07,-1.9988e-07,-2.19975e-10
-1.37566e-05,1.37539e-05,2.66023e-12,-6.16308e-05,6.16066e-05,-4.90651e-11,-6.26493e-05,6.2625e-05,-4.87199e-11,0.000101851,-0.000101833,-3.45266e-11,2.05088e-07,-2.05448e-07,-2.26093e-10
-1.3991e-05,1.39882e-05,2.39749e-12,-5.63532e-05,5.633e-05,-5.0261e-11,-5.73973e-05,5.73739e-05,-4.99403e-11,0.000104408,-0.000104388,-3.20706e-11,2.10238e-07,-2.10604e-07,-2.3176e-10
-1.41975e-05,1.41946e-05,2.13006e-12,-5.09629e-05,5.09408e-05,-5.13618e-11,-5.20305e-05,5.20081e-05,-5.10669e-11,0.000106756,-0.000106735,-2.94873e-11,2.14966e-07,-2.15339e-07,-2.36962e-10
-1.43756e-05,1.43726e-05,1.85845e-12,-4.54707e-05,4.54496e-05,-5.23687e-11,-4.65596e-05,4.65383e-05,-5.20969e-11,0.000108889,-0.000108868,-2.71707e-11,2.19264e-07,-2.19645e-07,-2.4169e-10
-1.45249e-05,1.45219e-05,1.58318e-12,-3.98875e-05,3.98676e-05,-5.32726e-11,-4.09956e-05,4.09754e-05,-5.30272e-11,0.000110806,-0.000110784,-2.45378e-11,2.23125e-07,-2.23511e-07,-2.45937e-10
-1.46452e-05,1.46421e-05,1.30477e-12,-3.42246e-05,3.42058e-05,-5.40763e-11,-3.53496e-05,3.53306e-05,-5.38562e-11,0.000112501,-0.000112477,-2.20075e-11,2.26538e-07,-2.26929e-07,-2.4969e-10
